OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1916542,LOP231228001107,8TH ST&WEBSTER ST,ST&WEBSTER ST,SECCK,SECURITY CHECK,1703790349000,"[-122.2713745, 37.7992568]",6049903,2118331,C,03X,CCD2,12/28/23  7:05:49 PM,1703792499000,3,1,1
1916545,LOP231228001112,4200 INTERNATIONAL BLVD,INTERNATIONAL BLVD,949,SUSPICIOUS VEHICLE,1703790567000,"[-122.2161534, 37.7730284]",6065680,2108485,C,23X,CCD5,12/28/23  7:09:27 PM,1703796171000,23,4,2
1916546,LOP231228001110,3422 INTERNATIONAL BLVD,INTERNATIONAL BLVD,933R,ALARM-RINGER,1703790521000,"[-122.2234635, 37.7765311]",6063591,2109799,C,23X,CCD5,12/28/23  7:08:41 PM,1703802062000,23,4,2
1916547,LOP231228001111,4500 BROADWAY,BROADWAY,SECCK,SECURITY CHECK,1703790538000,"[-122.2538392, 37.8320053]",6055192,2130158,C,09X,CCD1,12/28/23  7:08:58 PM,1703793793000,9,2,1
1916548,LOP231228001115,1427 39TH AV,39TH AV,484LP,STOLEN LICENSE PLATE,1703790722000,"[-122.2188768, 37.7745269]",6064903,2109045,P,23X,CCD5,12/28/23  7:12:02 PM,1703790747000,23,4,2
1916549,LOP231228001116,8337 INTERNATIONAL BLVD,INTERNATIONAL BLVD,970B,AUTO BLOCKING DRIVEW,1703790734000,"[-122.1783989, 37.7549048]",6076472,2101689,P,33X,CCD7,12/28/23  7:12:14 PM,1703790734000,33,5,3
1916550,LOP231228001117,783 20TH ST,20TH ST,912,SUSPICIOUS PERSON,1703790748000,"[-122.2766933, 37.8113287]",6048450,2122755,C,05X,CCD3,12/28/23  7:12:28 PM,1703802266000,5,1,1
1916551,LOP231228001118,20TH ST&BROADWAY,ST&BROADWAY,459AU,AUTO BURGLARY,1703790763000,"[-122.2682532, 37.8090439]",6050872,2121877,C,04X,CCD3,12/28/23  7:12:43 PM,1703791137000,4,1,1
1916552,LOP231228001119,2681 73RD AV,73RD AV,911C,911 HANG UP FROM CP,1703790780000,"[-122.1739109, 37.7680708]",6077855,2106459,C,30Y,CCD6,12/28/23  7:13:00 PM,1703790800000,30,5,3
1916553,LOP231228001121,1848 92ND AV,92ND AV,242,BATTERY,1703790813000,"[-122.1688821, 37.7509225]",6079197,2100190,P,34X,CCD7,12/28/23  7:13:33 PM,1703790823000,34,5,3
