OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1969618,LOP240211000937,971 34TH ST,34TH ST,EVAL,EVALUATION,1707678213000,"[-122.277285, 37.8250566]",6048374,2127756,C,06X,CCD3,02/11/24  7:03:33 PM,1707681061000,6,1,1
1969619,LOP240211000938,1042 75TH AV,75TH AV,415TH,415 THREATS,1707678364000,"[-122.1906892, 37.7551412]",6072921,2101839,P,26Y,CCD7,02/11/24  7:06:04 PM,1707678365000,26,4,3
1969620,LOP240211000939,23RD ST&SAN PABLO AV,ST&SAN PABLO AV,911N,POLICE RELATED MATTE,1707678459000,"[-122.2743622, 37.8138964]",6049141,2123677,C,06X,CCD3,02/11/24  7:07:39 PM,1707678459000,6,1,1
1969621,LOP240211000941,1536 33RD AV,33RD AV,FNDJUV,FOUND JUVENILE,1707678514000,"[-122.223829, 37.7793082]",6063504,2110812,C,23X,CCD5,02/11/24  7:08:34 PM,1707681108000,23,4,2
1969622,LOP240211000940,71ST AV&SNELL ST,AV&SNELL ST,278_5,VIOLATION OF CUSTODY,1707678501000,"[-122.197165, 37.7545125]",6071045,2101644,P,26Y,CCD7,02/11/24  7:08:21 PM,1707678569000,26,4,3
1969623,LOP240211000942,2128 17TH AV,17TH AV,WELCK,WELFARE CHECK -- CHE,1707678514000,"[-122.2381513, 37.7929858]",6059458,2115868,C,18Y,CCD2,02/11/24  7:08:34 PM,1707698836000,18,3,2
1969624,LOP240211000943,72ND AV&HAMILTON ST,AV&HAMILTON ST,415E,LOUD MUSIC,1707678575000,"[-122.1913185, 37.7574065]",6072754,2102667,C,26Y,CCD7,02/11/24  7:09:35 PM,1707678636000,26,4,3
1969625,LOP240211000944,8432 INTERNATIONAL BLVD,INTERNATIONAL BLVD,MSDIAL,MISDIAL,1707678651000,"[-122.1777298, 37.7542304]",6076661,2101440,C,34X,CCD7,02/11/24  7:10:51 PM,1707678651000,34,5,3
1969626,LOP240211000946,2047 CROSBY AV,CROSBY AV,PDOA,POSSIBLE DEAD PERSON,1707678691000,"[-122.2172287, 37.7827199]",6065434,2112019,C,24X,CCD5,02/11/24  7:11:31 PM,1707681890000,24,4,2
1969627,LOP240211000947,W MACARTHUR BLVD&TELEGRAPH AV,MACARTHUR BLVD&TELEGRAPH AV,WELCK,WELFARE CHECK -- CHE,1707678696000,"[-122.2652072, 37.8263999]",6051871,2128179,C,08X,CCD3,02/11/24  7:11:36 PM,1707696536000,8,2,1
