OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1654199,LOP221203000842,2144 66TH AV,66TH AV,945A,AMBULANCE REQUESTED,1670094175000,"[-122.1902418, 37.7649756]",6073115,2105417,C,27Y,CCD6,12/03/22  7:02:55 PM,1670094175000,27,4,3
1654200,LOP221203000852,1623 86TH AV,86TH AV,415SS,415 SHOT SPOTTER GUN,1670095520000,"[-122.1748222, 37.7538542]",6077499,2101288,C,34X,CCD6,12/03/22  7:25:20 PM,1670101893000,34,5,3
1654201,LOP221203000942,4TH ST&WEBSTER ST,ST&WEBSTER ST,SECCK,SECURITY CHECK,1670103381000,"[-122.2730983, 37.7964951]",6049386,2117335,C,01X,CCD3,12/03/22  9:36:21 PM,1670103664000,1,1,1
1654202,LOP221203000943,10320 FOOTHILL BLVD,FOOTHILL BLVD,415E,LOUD MUSIC,1670103383000,"[-122.1524951, 37.745171]",6083897,2098012,C,32Y,CCD7,12/03/22  9:36:23 PM,1670106120000,32,5,3
1654495,LOP221203000841,3537 GALINDO ST,GALINDO ST,911C,911 HANG UP FROM CP,1670094124000,"[-122.216153, 37.7837986]",6065752,2112406,C,24X,CCD5,12/03/22  7:02:04 PM,1670094689000,24,4,2
1654497,LOP221203000844,500 WILLIAM ST,WILLIAM ST,945A,AMBULANCE REQUESTED,1670094314000,"[-122.2697765, 37.8090402]",6050432,2121884,C,04X,CCD3,12/03/22  7:05:14 PM,1670094315000,4,1,1
1654498,LOP221203000845,10TH ST&MADISON ST,ST&MADISON ST,20001,HIT & RUN RESULTING,1670094426000,"[-122.2657899, 37.798783]",6051513,2118128,C,03X,CCD2,12/03/22  7:07:06 PM,1670103371000,3,1,1
1654499,LOP221203000846,3739 GRAND AV,GRAND AV,459AU,AUTO BURGLARY,1670094461000,"[-122.2453043, 37.8167718]",6057553,2124566,C,14Y,CCD2,12/03/22  7:07:41 PM,1670094528000,14,2,2
1654501,LOP221203000847,3003 SCHOOL ST,SCHOOL ST,949,SUSPICIOUS VEHICLE,1670094793000,"[-122.2124328, 37.7947657]",6066900,2116379,C,21Y,CCD4,12/03/22  7:13:13 PM,1670099162000,21,3,2
1654502,LOP221203000848,2300 57TH AV,57TH AV,911C,911 HANG UP FROM CP,1670095089000,"[-122.1950633, 37.7706609]",6071759,2107512,C,27Y,CCD6,12/03/22  7:18:09 PM,1670108318000,27,4,3
1654503,LOP221203000849,BIRCH CT&COLLEGE AV,CT&COLLEGE AV,HAZ,HAZARDOUS SITUATION/,1670095237000,"[-122.2519487, 37.8459596]",6055833,2135228,C,12Y,CCD1,12/03/22  7:20:37 PM,1670101000000,12,2,1
