OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2001607,LOP240325001061,3215 MACARTHUR BLVD,MACARTHUR BLVD,415C,415 UNKNOWN,1711393547000,"[-122.203211, 37.795954]",6069572,2116763,P,22Y,CCD4,03/25/24  7:05:47 PM,1711393547000,22,3,2
2001608,LOP240325001062,1189 58TH AV,58TH AV,911N,POLICE RELATED MATTE,1711393681000,"[-122.2036445, 37.7632472]",6069230,2104858,C,26Y,CCD5,03/25/24  7:08:01 PM,1711393682000,26,4,3
2001609,LOP240325001063,1900 MOUNTAIN BLVD,MOUNTAIN BLVD,SECCK,SECURITY CHECK,1711393759000,"[-122.2108892, 37.8294799]",6067577,2129009,C,13Z,CCD4,03/25/24  7:09:19 PM,1711394292000,13,2,1
2001610,LOP240325001065,2903 MCCLURE ST,MCCLURE ST,913TH,SUICIDE THREATS,1711393837000,"[-122.266394, 37.8180648]",6051471,2125151,C,08X,CCD3,03/25/24  7:10:37 PM,1711401355000,8,2,1
2001611,LOP240325001066,750 WARFIELD AV,WARFIELD AV,912,SUSPICIOUS PERSON,1711393924000,"[-122.2452599, 37.8125287]",6057537,2123021,C,14Y,CCD2,03/25/24  7:12:04 PM,1711394781000,14,2,2
2001612,LOP240325001068,3485 TELEGRAPH AV,TELEGRAPH AV,945A,AMBULANCE REQUESTED,1711394043000,"[-122.2661715, 37.8231195]",6051570,2126990,C,08X,CCD3,03/25/24  7:14:03 PM,1711394049000,8,2,1
2001613,LOP240325001067,301 E 18TH ST,E 18TH ST,BCAST,BROADCAST,1711394013000,"[-122.2520019, 37.7996561]",6055502,2118371,C,15X,CCD2,03/25/24  7:13:33 PM,1711394555000,15,3,2
2001614,LOP240325001070,550 25TH ST,25TH ST,484,THEFT,1711394233000,"[-122.2693891, 37.8145754]",6050582,2123897,C,08X,CCD3,03/25/24  7:17:13 PM,1711414203000,8,2,1
2001615,LOP240325001069,506 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1711394189000,"[-122.2537299, 37.7957217]",6054976,2116948,C,19X,CCD2,03/25/24  7:16:29 PM,1711394618000,19,3,2
2001616,LOP240325001071,1498 7TH ST,7TH ST,415,DISTURBING THE PEACE,1711394272000,"[-122.295975, 37.8056172]",6042841,2120782,C,02Y,CCD3,03/25/24  7:17:52 PM,1711394276000,2,1,1
