OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1699222,LOP230201001056,5301 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,415,DISTURBING THE PEACE,1675278322000,"[-122.2693316, 37.838023]",6050760,2132433,C,10Y,CCD1,02/01/23  7:05:22 PM,1675285718000,10,2,1
1699223,LOP230201001057,4104 INTERNATIONAL BLVD,INTERNATIONAL BLVD,933R,ALARM-RINGER,1675278352000,"[-122.2167136, 37.7733114]",6065520,2108591,C,23X,CCD5,02/01/23  7:05:52 PM,1675278381000,23,4,2
1699224,LOP230201001058,8400 EDES AV,EDES AV,945A,AMBULANCE REQUESTED,1675278413000,"[-122.1956856, 37.7424423]",6071393,2097242,C,31Y,CCD7,02/01/23  7:06:53 PM,1675278413000,31,5,3
1699225,LOP230201001059,9503 OLIVE ST,OLIVE ST,945A,AMBULANCE REQUESTED,1675278448000,"[-122.1656321, 37.7494605]",6080127,2099641,C,34X,CCD7,02/01/23  7:07:28 PM,1675278449000,34,5,3
1699226,LOP230201001061,5570 TAFT AV,TAFT AV,602L,TRESPASS:,1675278703000,"[-122.2488095, 37.8428336]",6056718,2134073,C,12Y,CCD1,02/01/23  7:11:43 PM,1675281370000,12,2,1
1699227,LOP230201001063,6433 SUNNYMERE AV,SUNNYMERE AV,975,STAND BY AND PRESERV,1675278751000,"[-122.1705479, 37.7785453]",6078895,2110255,C,29X,CCD6,02/01/23  7:12:31 PM,1675294212000,29,5,3
1699228,LOP230201001064,45TH AV&YGNACIO AV,AV&YGNACIO AV,211,ROBBERY,1675278781000,"[-122.2097255, 37.7750528]",6067551,2109188,C,27X,CCD5,02/01/23  7:13:01 PM,1675295571000,27,4,3
1699229,LOP230201001065,15TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,11500,DRUG DEALING,1675278844000,"[-122.2755382, 37.8068963]",6048753,2121135,C,04X,CCD3,02/01/23  7:14:04 PM,1675282968000,4,1,1
1699230,LOP230201001066,10970 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911N,POLICE RELATED MATTE,1675278889000,"[-122.1644486, 37.7363146]",6080384,2094849,C,32X,CCD7,02/01/23  7:14:49 PM,1675278889000,32,5,3
1699231,LOP230201001067,47TH ST&SHATTUCK AV,ST&SHATTUCK AV,459AU,AUTO BURGLARY,1675278931000,"[-122.2637325, 37.8344371]",6052352,2131097,C,12X,CCD1,02/01/23  7:15:31 PM,1675278932000,12,2,1
