OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1949528,LOP240125001124,400 29TH AV,29TH AV,945A,AMBULANCE REQUESTED,1706209551000,"[-122.2354173, 37.7728645]",6060112,2108528,C,20X,CCD5,01/25/24  7:05:51 PM,1706209551000,20,3,2
1949529,LOP240125001125,2520 E 12TH ST,E 12TH ST,415CU,DISTURBANCE-CUSTOMER,1706209641000,"[-122.2344496, 37.7810697]",6060447,2111510,C,20X,CCD5,01/25/24  7:07:21 PM,1706209641000,20,3,2
1949530,LOP240125001128,MATHER ST&TERRACE ST,ST&TERRACE ST,415C,415 UNKNOWN,1706209673000,"[-122.2525923, 37.8318535]",6055551,2130096,C,09X,CCD1,01/25/24  7:07:53 PM,1706209698000,9,2,1
1949531,LOP240125001126,2750 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,602L,TRESPASS:,1706209664000,"[-122.2714408, 37.8175606]",6050010,2124995,C,06X,CCD3,01/25/24  7:07:44 PM,1706213144000,6,1,1
1949532,LOP240125001127,5040 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415,DISTURBING THE PEACE,1706209671000,"[-122.2083305, 37.7693185]",6067916,2107093,C,27Y,CCD5,01/25/24  7:07:51 PM,1706221576000,27,4,3
1949533,LOP240125001129,2112 FRUITVALE AV,FRUITVALE AV,415C,415 UNKNOWN,1706209692000,"[-122.2224383, 37.7844046]",6063940,2112660,C,21Y,CCD5,01/25/24  7:08:12 PM,1706216938000,21,3,2
1949534,LOP240125001130,423 49TH ST,49TH ST,945A,AMBULANCE REQUESTED,1706209744000,"[-122.2598289, 37.835443]",6053486,2131442,C,12X,CCD1,01/25/24  7:09:04 PM,1706209813000,12,2,1
1949535,LOP240125001131,449 HEGENBERGER RD,HEGENBERGER RD,487,GRAND THEFT,1706209776000,"[-122.1969727, 37.7367022]",6070983,2095159,A,31X,CCD7,01/25/24  7:09:36 PM,1706254944000,31,5,3
1949537,LOP240125001132,122 E 12TH ST,E 12TH ST,977,WALKING STOP,1706209941000,"[-122.2578643, 37.7979729]",6053797,2117790,C,19X,CCD2,01/25/24  7:12:21 PM,1706221719000,19,3,2
1949538,LOP240125001133,6200 HAYES ST,HAYES ST,SECCK,SECURITY CHECK,1706210000000,"[-122.1922389, 37.7674328]",6072554,2106322,C,27Y,CCD6,01/25/24  7:13:20 PM,1706211433000,27,4,3
