OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1756390,LOP230601000984,837 33RD AV,33RD AV,OD,OVERDOSE,1685646168000,"[-122.2269567, 37.7734694]",6062561,2108703,C,23X,CCD5,06/01/23  7:02:48 PM,1685649252000,23,4,2
1756391,LOP230601000983,3244 LIESE AV,LIESE AV,484,THEFT,1685646153000,"[-122.2010766, 37.7875495]",6070133,2113692,C,24Y,CCD4,06/01/23  7:02:33 PM,1685646156000,24,4,2
1756392,LOP230601000985,W GRAND AV&VALLEY ST,GRAND AV&VALLEY ST,459AU,AUTO BURGLARY,1685646215000,"[-122.267859, 37.8116812]",6051004,2122835,C,04X,CCD3,06/01/23  7:03:35 PM,1685646219000,4,1,1
1756393,LOP230601000986,3724 MADRONE AV,MADRONE AV,918,PERSON SCREAMING,1685646271000,"[-122.1917203, 37.7881153]",6072840,2113849,C,25X,CCD4,06/01/23  7:04:31 PM,1685648219000,25,4,2
1756394,LOP230601000987,3235 64TH AV,64TH AV,911N,POLICE RELATED MATTE,1685646317000,"[-122.1804893, 37.7734488]",6075989,2108451,C,29X,CCD6,06/01/23  7:05:17 PM,1685646317000,29,5,3
1756395,LOP230601000988,1 AIRPORT DR,AIRPORT DR,459AU,AUTO BURGLARY,1685646349000,"[-122.2102693, 37.7166148]",6067005,2087916,C,31X,CCD7,06/01/23  7:05:49 PM,1685646353000,31,5,3
1756396,LOP230601000990,384 BELLEVUE AV,BELLEVUE AV,933R,ALARM-RINGER,1685646381000,"[-122.2526649, 37.8108752]",6055387,2122459,C,14X,CCD3,06/01/23  7:06:21 PM,1685647092000,14,2,2
1756397,LOP230601000993,8032 HILLSIDE ST,HILLSIDE ST,911N,POLICE RELATED MATTE,1685646443000,"[-122.1684279, 37.7625863]",6079404,2104434,C,30Y,CCD6,06/01/23  7:07:23 PM,1685646446000,30,5,3
1756398,LOP230601000991,COLLEGE AV&MANILA AV,AV&MANILA AV,SECCK,SECURITY CHECK,1685646411000,"[-122.2513547, 37.8401672]",6055965,2133116,C,12Y,CCD1,06/01/23  7:06:51 PM,1685648770000,12,2,1
1756399,LOP230601000992,1448 89TH AV,89TH AV,911C,911 HANG UP FROM CP,1685646418000,"[-122.1741173, 37.750667]",6077682,2100124,C,34X,CCD7,06/01/23  7:06:58 PM,1685646436000,34,5,3
1756400,LOP230601000994,4100 MOUNTAIN BLVD,MOUNTAIN BLVD,415C,415 UNKNOWN,1685646590000,"[-122.1831493, 37.7966129]",6075372,2116898,C,25X,CCD6,06/01/23  7:09:50 PM,1685646590000,25,4,2
