OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1739641,LOP230517001239,964 STANFORD AV,STANFORD AV,10851,STOLEN VEHICLE,1684356404000,"[-122.2776079, 37.8433098]",6048407,2134403,C,10X,CCD1,05/17/23  8:46:44 PM,1684359389000,10,2,1
1739642,LOP230517001252,2456 78TH AV,78TH AV,415SS,415 SHOT SPOTTER GUN,1684357185000,"[-122.1741136, 37.7632473]",6077765,2104704,C,30X,CCD6,05/17/23  8:59:45 PM,1684360474000,30,5,3
1739643,LOP230517001251,5345 FOOTHILL BLVD,FOOTHILL BLVD,911N,POLICE RELATED MATTE,1684357167000,"[-122.1998063, 37.7725758]",6070401,2108234,C,27X,CCD4,05/17/23  8:59:27 PM,1684357169000,27,4,3
1739644,LOP230517001327,9 CROXTON AV,CROXTON AV,451,ARSON,1684361304000,"[-122.2593094, 37.8215629]",6053541,2126386,C,08X,CCD3,05/17/23 10:08:24 PM,1684362114000,8,2,1
1739796,LOP230517001105,12TH ST&JEFFERSON ST,ST&JEFFERSON ST,HAZ,HAZARDOUS SITUATION/,1684350154000,"[-122.2756472, 37.8043621]",6048704,2120213,C,03Y,CCD3,05/17/23  7:02:34 PM,1684366730000,3,1,1
1739797,LOP230517001106,108TH AV&BANCROFT AV,AV&BANCROFT AV,901CP,VEHICLE COLLISION-CI,1684350206000,"[-122.1559875, 37.7403013]",6082856,2096257,C,32Y,CCD7,05/17/23  7:03:26 PM,1684374579000,32,5,3
1739798,LOP230517001108,26TH ST&BROADWAY,ST&BROADWAY,459AU,AUTO BURGLARY,1684350242000,"[-122.2646037, 37.8148531]",6051966,2123972,C,08X,CCD3,05/17/23  7:04:02 PM,1684350516000,8,2,1
1739799,LOP230517001107,98TH AV&BIGGE AV,AV&BIGGE AV,211,ROBBERY,1684350239000,"[-122.1939997, 37.7294824]",6071795,2092515,C,31Y,CCD7,05/17/23  7:03:59 PM,1684353116000,31,5,3
1739800,LOP230517001110,601 E 8TH ST,E 8TH ST,459AU,AUTO BURGLARY,1684350418000,"[-122.2568568, 37.7922609]",6054049,2115705,C,19X,CCD2,05/17/23  7:06:58 PM,1684350419000,19,3,2
1739801,LOP230517001109,419 19TH ST,19TH ST,459AU,AUTO BURGLARY,1684350379000,"[-122.2683224, 37.8074414]",6050841,2121294,C,04X,CCD3,05/17/23  7:06:19 PM,1684352540000,4,1,1
1739802,LOP230517001111,4807 MANILA AV,MANILA AV,SECCK,SECURITY CHECK,1684350462000,"[-122.2558779, 37.8342988]",6054619,2131004,C,12X,CCD1,05/17/23  7:07:42 PM,1684351769000,12,2,1
