OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1695362,LOP230130001042,5808 COLLEGE AV,COLLEGE AV,MSDIAL,MISDIAL,1675106007000,"[-122.2519113, 37.8462843]",6055846,2135346,C,12Y,CCD1,01/30/23  7:13:27 PM,1675106007000,12,2,1
1695416,LOP230130001034,3305 35TH AV,35TH AV,415N,DISTURBANCE-NEIGHBOR,1675105681000,"[-122.2037133, 37.7920491]",6069401,2115344,C,21Y,CCD4,01/30/23  7:08:01 PM,1675112824000,21,3,2
1695417,LOP230130001036,7973 FONTAINE ST,FONTAINE ST,949,SUSPICIOUS VEHICLE,1675105789000,"[-122.1559266, 37.7706294]",6083069,2107298,C,30Y,CCD7,01/30/23  7:09:49 PM,1675109926000,30,5,3
1695418,LOP230130001037,3268 SAN PABLO AV,SAN PABLO AV,415TH,415 THREATS,1675105801000,"[-122.2775578, 37.8240087]",6048288,2127376,C,06X,CCD3,01/30/23  7:10:01 PM,1675125031000,6,1,1
1695419,LOP230130001040,2000 E 30TH ST,E 30TH ST,975,STAND BY AND PRESERV,1675105914000,"[-122.2287411, 37.7975025]",6062207,2117462,C,18Y,CCD5,01/30/23  7:11:54 PM,1675109466000,18,3,2
1695420,LOP230130001041,4707 TELEGRAPH AV,TELEGRAPH AV,459AU,AUTO BURGLARY,1675105933000,"[-122.2631261, 37.8344242]",6052527,2131089,C,12X,CCD1,01/30/23  7:12:13 PM,1675105956000,12,2,1
1695421,LOP230130001043,6931 SIMSON ST,SIMSON ST,933R,ALARM-RINGER,1675106134000,"[-122.1705995, 37.7731471]",6078845,2108290,C,29X,CCD6,01/30/23  7:15:34 PM,1675109132000,29,5,3
1695422,LOP230130001044,2250 BROADWAY,BROADWAY,594,VANDALISM,1675106251000,"[-122.2666561, 37.811474]",6051350,2122753,C,08X,CCD3,01/30/23  7:17:31 PM,1675106251000,8,2,1
1695423,LOP230130001045,1402 E 12TH ST,E 12TH ST,933S,ALARM-SILENT,1675106311000,"[-122.2466278, 37.7885536]",6056979,2114300,C,19X,CCD2,01/30/23  7:18:31 PM,1675117475000,19,3,2
1695424,LOP230130001046,322 MONTE VISTA AV,MONTE VISTA AV,415E,LOUD MUSIC,1675106407000,"[-122.2498935, 37.8227056]",6056268,2126751,C,09X,CCD1,01/30/23  7:20:07 PM,1675128472000,9,2,1
1695425,LOP230130001049,FOOTHILL BLVD&HAVENSCOURT BLVD,BLVD&HAVENSCOURT BLVD,945,AMBULANCE FOLLOW UP,1675106557000,"[-122.1818464, 37.770419]",6075577,2107355,C,29X,CCD6,01/30/23  7:22:37 PM,1675107708000,29,5,3
