OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1948290,LOP240124001137,79TH AV&GARFIELD AV,AV&GARFIELD AV,SECCK,SECURITY CHECK,1706123034000,"[-122.1717634, 37.7630527]",6078443,2104621,C,30Y,CCD6,01/24/24  7:03:54 PM,1706124254000,30,5,3
1948291,LOP240124001138,1528 105TH AV,105TH AV,945A,AMBULANCE REQUESTED,1706123120000,"[-122.1651359, 37.7399746]",6080209,2096185,C,32X,CCD7,01/24/24  7:05:20 PM,1706123129000,32,5,3
1948292,LOP240124001140,1300 61ST AV,61ST AV,SECCK,SECURITY CHECK,1706123145000,"[-122.199761, 37.7630368]",6070351,2104761,C,26Y,CCD6,01/24/24  7:05:45 PM,1706127733000,26,4,3
1948293,LOP240124001139,1201 95TH AV,95TH AV,211,ROBBERY,1706123140000,"[-122.1754932, 37.7449479]",6077247,2098049,C,33X,CCD7,01/24/24  7:05:40 PM,1706127019000,33,5,3
1948294,LOP240124001141,7TH ST&WOOD ST,ST&WOOD ST,SECCK,SECURITY CHECK,1706123208000,"[-122.3023432, 37.8071077]",6041012,2121360,C,02Y,CCD3,01/24/24  7:06:48 PM,1706125138000,2,1,1
1948295,LOP240124001142,612 MARIPOSA AV,MARIPOSA AV,5150,MENTALLY ILL,1706123211000,"[-122.250162, 37.8196993]",6056170,2125658,C,14Y,CCD2,01/24/24  7:06:51 PM,1706137998000,14,2,2
1948296,LOP240124001143,989 WEBSTER ST,WEBSTER ST,SECCK,SECURITY CHECK,1706123378000,"[-122.2706304, 37.80057]",6050127,2118805,C,03X,CCD2,01/24/24  7:09:38 PM,1706130731000,3,1,1
1948297,LOP240124001144,9707 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1706123385000,"[-122.1710592, 37.7449751]",6078529,2098036,C,33X,CCD7,01/24/24  7:09:45 PM,1706123385000,33,5,3
1948298,LOP240124001147,1221 E 20TH ST,E 20TH ST,911N,POLICE RELATED MATTE,1706123507000,"[-122.2424108, 37.7944007]",6058237,2116406,C,17X,CCD2,01/24/24  7:11:47 PM,1706123507000,17,3,2
1948299,LOP240124001146,1669 70TH AV,70TH AV,933R,ALARM-RINGER,1706123493000,"[-122.1868219, 37.7621734]",6074085,2104379,C,30X,CCD6,01/24/24  7:11:33 PM,1706123520000,30,5,3
1948300,LOP240124001148,1100 29TH AV,29TH AV,911C,911 HANG UP FROM CP,1706123508000,"[-122.2309574, 37.7774953]",6061432,2110190,P,20X,CCD5,01/24/24  7:11:48 PM,1706123513000,20,3,2
