OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1688534,LOP230124001056,11TH ST&WILLOW ST,ST&WILLOW ST,211,ROBBERY,1674586966000,"[-122.2982805, 37.8104687]",6042209,2122561,C,02Y,CCD3,01/24/23  7:02:46 PM,1674609172000,2,1,1
1688535,LOP230124001057,1451 7TH ST,7TH ST,10851,STOLEN VEHICLE,1674587117000,"[-122.2949871, 37.8052807]",6043124,2120654,C,02Y,CCD3,01/24/23  7:05:17 PM,1674587120000,2,1,1
1688536,LOP230124001059,3800 COOLIDGE AV,COOLIDGE AV,913TH,SUICIDE THREATS,1674587303000,"[-122.2059984, 37.8011134]",6068801,2118656,C,22Y,CCD4,01/24/23  7:08:23 PM,1674594897000,22,3,2
1688537,LOP230124001060,52ND ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,901A,VEHICLE COLLISION-PE,1674587465000,"[-122.2686917, 37.8371865]",6050939,2132125,C,10Y,CCD1,01/24/23  7:11:05 PM,1674594345000,10,2,1
1688538,LOP230124001062,568 BELLEVUE AV,BELLEVUE AV,933R,ALARM-RINGER,1674587529000,"[-122.2561428, 37.8074394]",6054359,2121227,C,14X,CCD3,01/24/23  7:12:09 PM,1674599472000,14,2,2
1688539,LOP230124001063,130 4TH ST,4TH ST,ASSIST,ASSIST,1674587573000,"[-122.2678901, 37.7945214]",6050877,2116588,C,01X,CCD3,01/24/23  7:12:53 PM,1674594222000,1,1,1
1688540,LOP230124001067,2477 MONTEREY BLVD,MONTEREY BLVD,911C,911 HANG UP FROM CP,1674587819000,"[-122.2043812, 37.8175268]",6069377,2124623,C,22X,CCD4,01/24/23  7:16:59 PM,1674588314000,22,3,2
1688541,LOP230124001068,2438 FOOTHILL BLVD,FOOTHILL BLVD,945A,AMBULANCE REQUESTED,1674587833000,"[-122.2317574, 37.78479]",6061250,2112850,C,21X,CCD5,01/24/23  7:17:13 PM,1674587833000,21,3,2
1688542,LOP230124001069,969 63RD ST,63RD ST,911N,POLICE RELATED MATTE,1674587862000,"[-122.2786617, 37.8468098]",6048127,2135683,C,10X,CCD1,01/24/23  7:17:42 PM,1674587865000,10,2,1
1688543,LOP230124001070,408 W MACARTHUR BLVD,W MACARTHUR BLVD,10851,STOLEN VEHICLE,1674587886000,"[-122.2618961, 37.8253589]",6052820,2127782,C,08X,CCD3,01/24/23  7:18:06 PM,1674590055000,8,2,1
1688544,LOP230124001072,500 HEGENBERGER RD,HEGENBERGER RD,911H,911 HANG-UP,1674588000000,"[-122.1961707, 37.7409631]",6071243,2096706,C,31Y,CCD7,01/24/23  7:20:00 PM,1674588000000,31,5,3
