OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1758040,LOP230603001118,5TH ST&CHESTER ST,ST&CHESTER ST,BTNFO,BEAT INFORMATION,1685824815000,"[-122.2964603, 37.8043573]",6042692,2120326,C,02Y,CCD3,06/03/23  8:40:15 PM,1685830008000,2,1,1
1758041,LOP230603001117,COLISEUM WY&HIGH ST,WY&HIGH ST,SDESHO,SIDESHOW,1685824799000,"[-122.2199388, 37.7685344]",6064556,2106869,C,26X,CCD5,06/03/23  8:39:59 PM,1685837933000,26,4,3
1758662,LOP230603000985,2723 COOLIDGE AV,COOLIDGE AV,415E,LOUD MUSIC,1685818944000,"[-122.2168015, 37.7892443]",6065601,2114392,C,21Y,CCD5,06/03/23  7:02:24 PM,1685820034000,21,3,2
1758663,LOP230603000986,W GRAND AV&MANDELA PKWY,GRAND AV&MANDELA PKWY,CKVEH,CHECK VEHICLE,1685818959000,"[-122.2896486, 37.8169094]",6044747,2124858,C,05Y,CCD3,06/03/23  7:02:39 PM,1685858361000,5,1,1
1758664,LOP230603000988,35TH AV&CALIFORNIA ST,AV&CALIFORNIA ST,HAZ,HAZARDOUS SITUATION/,1685819039000,"[-122.1980351, 37.7953035]",6071063,2116499,C,22Y,CCD4,06/03/23  7:03:59 PM,1685846810000,22,3,2
1758665,LOP230603000987,3507 VICTOR AV,VICTOR AV,911C,911 HANG UP FROM CP,1685819026000,"[-122.1930912, 37.7979978]",6072509,2117454,C,25X,CCD4,06/03/23  7:03:46 PM,1685856078000,25,4,2
1758666,LOP230603000990,1616 35TH AV,35TH AV,459AU,AUTO BURGLARY,1685819233000,"[-122.2209726, 37.7794021]",6064330,2110831,C,23X,CCD5,06/03/23  7:07:13 PM,1685820501000,23,4,2
1758667,LOP230603000992,1569 JACKSON ST,JACKSON ST,415N,DISTURBANCE-NEIGHBOR,1685819263000,"[-122.2643692, 37.8035315]",6051956,2119849,C,04X,CCD3,06/03/23  7:07:43 PM,1685834650000,4,1,1
1758668,LOP230603000991,1411 E 31ST ST,E 31ST ST,261KIT,PICK UP 261 KIT,1685819261000,"[-122.2311758, 37.7991891]",6061515,2118089,C,17Y,CCD2,06/03/23  7:07:41 PM,1685876772000,17,3,2
1758669,LOP230603000993,1222 13TH AV,13TH AV,415C,415 UNKNOWN,1685819268000,"[-122.2478886, 37.789326]",6056620,2114588,C,19X,CCD2,06/03/23  7:07:48 PM,1685822499000,19,3,2
