OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1646322,LOP221126000875,5330 MILES AV,MILES AV,601R,RUNAWAY,1669496290000,"[-122.2569264, 37.8408452]",6054361,2133393,C,12Y,CCD1,11/26/22  8:58:10 PM,1669512631000,12,2,1
1646346,LOP221126000794,1616 35TH AV,35TH AV,602L,TRESPASS:,1669489796000,"[-122.2209726, 37.7794021]",6064330,2110831,C,23X,CCD5,11/26/22  7:09:56 PM,1669567935000,23,4,2
1646347,LOP221126000796,6450 CAMDEN ST,CAMDEN ST,MSDIAL,MISDIAL,1669489869000,"[-122.1815692, 37.7717798]",6075666,2107849,C,29X,CCD6,11/26/22  7:11:09 PM,1669489869000,29,5,3
1646348,LOP221126000797,23RD ST&BROADWAY,ST&BROADWAY,912,SUSPICIOUS PERSON,1669489882000,"[-122.2663053, 37.812155]",6051456,2122999,C,08X,CCD3,11/26/22  7:11:22 PM,1669499326000,8,2,1
1646349,LOP221126000798,2745 SCHOOL ST,SCHOOL ST,10851,STOLEN VEHICLE,1669489919000,"[-122.2172918, 37.7957773]",6065503,2116773,C,21Y,CCD5,11/26/22  7:11:59 PM,1669494370000,21,3,2
1646350,LOP221126000801,1606 CHURCH ST,CHURCH ST,415SS,415 SHOT SPOTTER GUN,1669490031000,"[-122.1887248, 37.7623247]",6073536,2104444,C,30X,CCD6,11/26/22  7:13:51 PM,1669490615000,30,5,3
1646351,LOP221126000800,3132 COOLIDGE AV,COOLIDGE AV,970B,AUTO BLOCKING DRIVEW,1669490024000,"[-122.2135312, 37.7933159]",6066573,2115857,P,21Y,CCD5,11/26/22  7:13:44 PM,1669490048000,21,3,2
1646352,LOP221126000802,2794 GARDEN ST,GARDEN ST,10851,STOLEN VEHICLE,1669490092000,"[-122.2223416, 37.7938138]",6064031,2116085,C,21X,CCD5,11/26/22  7:14:52 PM,1669504209000,21,3,2
1646353,LOP221126000803,8300 E ST,E ST,R10851,RECOVERED STOLEN VEH,1669490135000,"[-122.1847924, 37.7517125]",6074603,2100560,C,33X,CCD7,11/26/22  7:15:35 PM,1669494338000,33,5,3
1646354,LOP221126000804,3033 MACARTHUR BLVD,MACARTHUR BLVD,MSDIAL,MISDIAL,1669490189000,"[-122.2046891, 37.7971605]",6069153,2117210,C,22Y,CCD4,11/26/22  7:16:29 PM,1669490195000,22,3,2
1646355,LOP221126000805,1505 FRANKLIN ST,FRANKLIN ST,459AU,AUTO BURGLARY,1669490379000,"[-122.2694044, 37.8049036]",6050511,2120376,C,04X,CCD3,11/26/22  7:19:39 PM,1669535039000,4,1,1
