OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1973554,LOP240214000920,7100 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1707937407000,"[-122.1890257, 37.7601889]",6073435,2103668,C,30X,CCD7,02/14/24  7:03:27 PM,1707940349000,30,5,3
1973555,LOP240214000921,35TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1707937458000,"[-122.2227097, 37.7761108]",6063806,2109642,C,23X,CCD5,02/14/24  7:04:18 PM,1707946650000,23,4,2
1973556,LOP240214000922,2520 E 12TH ST,E 12TH ST,314,INDECENT EXPOSURE,1707937472000,"[-122.2344496, 37.7810697]",6060447,2111510,C,20X,CCD5,02/14/24  7:04:32 PM,1707954889000,20,3,2
1973557,LOP240214000923,1332 80TH AV,80TH AV,911C,911 HANG UP FROM CP,1707937551000,"[-122.183071, 37.7557446]",6075127,2102019,C,26Y,CCD7,02/14/24  7:05:51 PM,1707937570000,26,4,3
1973558,LOP240214000924,444 W MACARTHUR BLVD,W MACARTHUR BLVD,EVAL,EVALUATION,1707937607000,"[-122.2630419, 37.8256302]",6052491,2127887,C,08X,CCD3,02/14/24  7:06:47 PM,1707941904000,8,2,1
1973559,LOP240214000925,445 59TH ST,59TH ST,945A,AMBULANCE REQUESTED,1707937628000,"[-122.2589674, 37.8452674]",6053802,2135014,C,12Y,CCD1,02/14/24  7:07:08 PM,1707937628000,12,2,1
1973560,LOP240214000926,1625 52ND AV,52ND AV,MSDIAL,MISDIAL,1707937735000,"[-122.2054495, 37.7708874]",6068759,2107649,C,27Y,CCD6,02/14/24  7:08:55 PM,1707937735000,27,4,3
1973561,LOP240214000927,3027 CAPP ST,CAPP ST,415TH,415 THREATS,1707937858000,"[-122.2159166, 37.794086]",6065889,2116150,C,21Y,CCD5,02/14/24  7:10:58 PM,1707968367000,21,3,2
1973562,LOP240214000929,8300 OAKPORT ST,OAKPORT ST,955F,INJURIED ANIMAL,1707937894000,"[-122.1996878, 37.7395747]",6070217,2096219,C,31X,CCD7,02/14/24  7:11:34 PM,1707938140000,31,5,3
1973563,LOP240214000930,150 HEGENBERGER RD,HEGENBERGER RD,911C,911 HANG UP FROM CP,1707937995000,"[-122.19974, 37.7303639]",6070141,2092866,C,31Y,CCD7,02/14/24  7:13:15 PM,1707938045000,31,5,3
