OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1736166,LOP230514000955,2121 PERALTA ST,PERALTA ST,911N,POLICE RELATED MATTE,1684090937000,"[-122.2903089, 37.8157183]",6044548,2124428,C,05Y,CCD3,05/14/23  7:02:17 PM,1684090945000,5,1,1
1736169,LOP230514000956,455 7TH ST,7TH ST,RR,REPORT REVIEW,1684090948000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,05/14/23  7:02:28 PM,1684092853000,3,1,1
1736170,LOP230514000958,2661 HAVENSCOURT BLVD,HAVENSCOURT BLVD,945A,AMBULANCE REQUESTED,1684091010000,"[-122.1832432, 37.7685367]",6075161,2106677,C,30X,CCD6,05/14/23  7:03:30 PM,1684091010000,30,5,3
1736171,LOP230514000960,2667 HAVENSCOURT BLVD,HAVENSCOURT BLVD,PDOA,POSSIBLE DEAD PERSON,1684091125000,"[-122.1831375, 37.7686042]",6075192,2106701,C,30X,CCD6,05/14/23  7:05:25 PM,1684098256000,30,5,3
1736172,LOP230514000959,JOAQUIN MILLER RD&ROBINSON DR,MILLER RD&ROBINSON DR,949,SUSPICIOUS VEHICLE,1684091120000,"[-122.1834166, 37.8096233]",6075380,2121636,C,22Y,CCD4,05/14/23  7:05:20 PM,1684105865000,22,3,2
1736173,LOP230514000961,3715 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415CU,DISTURBANCE-CUSTOMER,1684091171000,"[-122.2207589, 37.7751065]",6064363,2109266,C,23X,CCD5,05/14/23  7:06:11 PM,1684097609000,23,4,2
1736174,LOP230514000962,301 ADELINE ST,ADELINE ST,901,VEHICLE COLLISION/PR,1684091196000,"[-122.2893075, 37.8011808]",6044736,2119130,C,02X,CCD3,05/14/23  7:06:36 PM,1684091196000,2,1,1
1736175,LOP230514000963,3715 INTERNATIONAL BLVD,INTERNATIONAL BLVD,242,BATTERY,1684091202000,"[-122.2207589, 37.7751065]",6064363,2109266,C,23X,CCD5,05/14/23  7:06:42 PM,1684096474000,23,4,2
1736176,LOP230514000966,1225 7TH ST,7TH ST,20002,HIT & RUN (PROPERTY,1684091228000,"[-122.2898674, 37.8041554]",6044595,2120216,C,02X,CCD3,05/14/23  7:07:08 PM,1684091332000,2,1,1
1736177,LOP230514000967,4238 LAGUNA AV,LAGUNA AV,A211,ATTEMPTED ROBBERY,1684091277000,"[-122.2029411, 37.8062226]",6069718,2120500,C,22X,CCD4,05/14/23  7:07:57 PM,1684106439000,22,3,2
