OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1975986,LOP240216000997,1630 HIGH ST,HIGH ST,CODE33,EMERGENCY TRAFFIC ON,1708110307000,"[-122.2133015, 37.7734572]",6066507,2108626,C,27X,CCD5,02/16/24  7:05:07 PM,1708123128000,27,4,3
1975987,LOP240216000996,4200 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1708110305000,"[-122.2161534, 37.7730284]",6065680,2108485,C,23X,CCD5,02/16/24  7:05:05 PM,1708110921000,23,4,2
1975988,LOP240216000998,85TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,976,CAR STOP,1708110324000,"[-122.1773808, 37.7536366]",6076758,2101222,C,34X,CCD7,02/16/24  7:05:24 PM,1708111444000,34,5,3
1975989,LOP240216000999,8452 EDES AV,EDES AV,242,BATTERY,1708110402000,"[-122.194852, 37.7409271]",6071624,2096686,P,31Y,CCD7,02/16/24  7:06:42 PM,1708110409000,31,5,3
1975990,LOP240216001000,6TH ST&JACKSON ST,ST&JACKSON ST,901A,VEHICLE COLLISION-PE,1708110527000,"[-122.2687214, 37.7964317]",6050650,2117288,C,03X,CCD2,02/16/24  7:08:47 PM,1708123746000,3,1,1
1975991,LOP240216001001,5944 SAN PABLO AV,SAN PABLO AV,911C,911 HANG UP FROM CP,1708110531000,"[-122.2835718, 37.8427034]",6046681,2134215,C,10X,CCD1,02/16/24  7:08:51 PM,1708110531000,10,2,1
1975992,LOP240216001003,7868 LOCKWOOD ST,LOCKWOOD ST,911C,911 HANG UP FROM CP,1708110708000,"[-122.1780309, 37.7597527]",6076610,2103452,P,30X,CCD6,02/16/24  7:11:48 PM,1708110709000,30,5,3
1975993,LOP240216001005,78TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,976,CAR STOP,1708110789000,"[-122.1683092, 37.7665434]",6079464,2105874,C,30Y,CCD6,02/16/24  7:13:09 PM,1708114237000,30,5,3
1975994,LOP240216001007,2400 MACARTHUR BLVD,MACARTHUR BLVD,911N,POLICE RELATED MATTE,1708110841000,"[-122.2140323, 37.799879]",6066472,2118249,C,22X,CCD4,02/16/24  7:14:01 PM,1708110841000,22,3,2
1975995,LOP240216001008,7825 ALDER ST,ALDER ST,911C,911 HANG UP FROM CP,1708110842000,"[-122.1813491, 37.758538]",6075643,2103027,C,30X,CCD6,02/16/24  7:14:02 PM,1708126981000,30,5,3
