OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1674663,LOP230111000888,FRUITVALE AV&SB I880,AV&SB I880,929,FIRE,1673463751000,"[-122.2280079, 37.7731382]",6062255,2108588,C,23X,CCD5,01/11/23  7:02:31 PM,1673463755000,23,4,2
1674664,LOP230111000887,35TH AV&SUTER ST,AV&SUTER ST,SECCK,SECURITY CHECK,1673463745000,"[-122.2047824, 37.7912728]",6069087,2115067,C,24Y,CCD4,01/11/23  7:02:25 PM,1673465096000,24,4,2
1674665,LOP230111000889,1107 5TH AV,5TH AV,911H,911 HANG-UP,1673464009000,"[-122.2557189, 37.7944945]",6054393,2116512,C,19X,CCD2,01/11/23  7:06:49 PM,1673465600000,19,3,2
1674666,LOP230111000891,10203 EDES AV,EDES AV,911C,911 HANG UP FROM CP,1673464086000,"[-122.1800384, 37.734698]",6075866,2094341,C,31Y,CCD7,01/11/23  7:08:06 PM,1673464086000,31,5,3
1674667,LOP230111000893,247 E 18TH ST,E 18TH ST,415CU,DISTURBANCE-CUSTOMER,1673464124000,"[-122.2529479, 37.7999881]",6055231,2118497,C,15X,CCD2,01/11/23  7:08:44 PM,1673475107000,15,3,2
1674668,LOP230111000894,6310 COLLEGE AV,COLLEGE AV,459AU,AUTO BURGLARY,1673464129000,"[-122.252342, 37.850442]",6055750,2136862,C,12Y,CCD1,01/11/23  7:08:49 PM,1673472038000,12,2,1
1674669,LOP230111000895,8TH ST&CAMPBELL ST,ST&CAMPBELL ST,SECCK,SECURITY CHECK,1673464192000,"[-122.2989495, 37.8073601]",6041994,2121433,C,02Y,CCD3,01/11/23  7:09:52 PM,1673467649000,2,1,1
1674670,LOP230111000896,9415 MACARTHUR BLVD,MACARTHUR BLVD,243E,BATTERY ON CO-HABITA,1673464203000,"[-122.1604026, 37.7527536]",6081660,2100813,C,35X,CCD7,01/11/23  7:10:03 PM,1673473616000,35,5,3
1674671,LOP230111000898,9824 KITTY LN,KITTY LN,10851,STOLEN VEHICLE,1673464512000,"[-122.1957806, 37.7265946]",6071261,2091473,C,31Y,CCD7,01/11/23  7:15:12 PM,1673483804000,31,5,3
1674673,LOP230111000899,4868 CALAVARAS AV,CALAVARAS AV,R10851,RECOVERED STOLEN VEH,1673464627000,"[-122.1842268, 37.7844458]",6074981,2112474,C,25X,CCD4,01/11/23  7:17:07 PM,1673469077000,25,4,2
1674674,LOP230111000901,23RD ST&VALDEZ ST,ST&VALDEZ ST,SECCK,SECURITY CHECK,1673464641000,"[-122.2641988, 37.8118019]",6052062,2122859,C,08X,CCD3,01/11/23  7:17:21 PM,1673465886000,8,2,1
