OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2015493,LOP240411001137,2611 ALVINGROOM CT,ALVINGROOM CT,929,FIRE,1712862321000,"[-122.1633104, 37.7611836]",6080874,2103897,C,35X,CCD7,04/11/24  7:05:21 PM,1712862611000,35,5,3
2015494,LOP240411001136,44TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,945A,AMBULANCE REQUESTED,1712862294000,"[-122.2676541, 37.8328841]",6051209,2130553,C,10Y,CCD1,04/11/24  7:04:54 PM,1712862358000,10,2,1
2015495,LOP240411001138,CLAREMONT AV&COLLEGE AV,AV&COLLEGE AV,10851,STOLEN VEHICLE,1712862366000,"[-122.2523041, 37.8494235]",6055754,2136491,C,12Y,CCD1,04/11/24  7:06:06 PM,1712862420000,12,2,1
2015497,LOP240411001139,300 8TH ST,8TH ST,SECCK,SECURITY CHECK,1712862434000,"[-122.2701915, 37.7988571]",6050242,2118179,P,03X,CCD2,04/11/24  7:07:14 PM,1712867959000,3,1,1
2015498,LOP240411001140,GRAND AV&STATEN AV,AV&STATEN AV,EVAL,EVALUATION,1712862480000,"[-122.2538305, 37.8087758]",6055036,2121701,C,14X,CCD3,04/11/24  7:08:00 PM,1712874522000,14,2,2
2015499,LOP240411001141,869 WALKER AV,WALKER AV,245,ASSAULT W/DEADLY WEA,1712862614000,"[-122.2451588, 37.8145601]",6057580,2123760,C,14Y,CCD2,04/11/24  7:10:14 PM,1712863782000,14,2,2
2015500,LOP240411001143,2611 ALVINGROOM CT,ALVINGROOM CT,933R,ALARM-RINGER,1712862690000,"[-122.1633104, 37.7611836]",6080874,2103897,C,35X,CCD7,04/11/24  7:11:30 PM,1712862690000,35,5,3
2015501,LOP240411001142,92ND AV&E ST,AV&E ST,955,ANIMAL-STRAYING,1712862661000,"[-122.179709, 37.7456789]",6076033,2098337,C,33X,CCD7,04/11/24  7:11:01 PM,1712863189000,33,5,3
2015502,LOP240411001145,7101 EDGEWATER DR,EDGEWATER DR,FUEL,FUEL VEHICLE,1712862834000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,04/11/24  7:13:54 PM,1712864415000,31,5,3
2015503,LOP240411001146,106TH AV&WB I580,AV&WB I580,BCAST,BROADCAST,1712862907000,"[-122.1487005, 37.7451719]",6084994,2097993,C,32Y,CCD7,04/11/24  7:15:07 PM,1712864506000,32,5,3
