OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1653466,LOP221202001037,94TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,976,CAR STOP,1670007836000,"[-122.1725997, 37.7471809]",6078098,2098847,C,33X,CCD7,12/02/22  7:03:56 PM,1670009353000,33,5,3
1653467,LOP221202001038,740 5TH AV,5TH AV,911C,911 HANG UP FROM CP,1670007939000,"[-122.2581494, 37.7926179]",6053678,2115842,C,19X,CCD2,12/02/22  7:05:39 PM,1670007942000,19,3,2
1653468,LOP221202001041,2200 WOOD ST,WOOD ST,SECCK,SECURITY CHECK,1670008024000,"[-122.2932294, 37.8189399]",6043727,2125617,C,07X,CCD3,12/02/22  7:07:04 PM,1670026445000,7,1,1
1653469,LOP221202001040,2919 FRUITVALE AV,FRUITVALE AV,945A,AMBULANCE REQUESTED,1670008007000,"[-122.2190408, 37.7932769]",6064981,2115872,C,21Y,CCD5,12/02/22  7:06:47 PM,1670008007000,21,3,2
1653470,LOP221202001043,1717 EMBARCADERO,EMBARCADERO,415UG,DISTURBANCE-UNWANTED,1670008249000,"[-122.2446337, 37.7851468]",6057532,2113049,C,19X,CCD2,12/02/22  7:10:49 PM,1670016271000,19,3,2
1653471,LOP221202001044,449 HEGENBERGER RD,HEGENBERGER RD,ELEC,ELECTRONIC DEVICE,1670008273000,"[-122.1969727, 37.7367022]",6070983,2095159,C,31X,CCD7,12/02/22  7:11:13 PM,1670010498000,31,5,3
1653472,LOP221202001045,4660 HARBORD DR,HARBORD DR,911C,911 HANG UP FROM CP,1670008306000,"[-122.2318249, 37.8388898]",6061595,2132546,C,13X,CCD1,12/02/22  7:11:46 PM,1670008307000,13,2,1
1653473,LOP221202001046,10 HEGENBERGER RD,HEGENBERGER RD,943,FIGHT,1670008337000,"[-122.2013695, 37.7273683]",6069650,2091784,C,31Y,CCD7,12/02/22  7:12:17 PM,1670010946000,31,5,3
1653474,LOP221202001047,3535 35TH AV,35TH AV,911C,911 HANG UP FROM CP,1670008455000,"[-122.2012676, 37.7934715]",6070117,2115849,C,22Y,CCD4,12/02/22  7:14:15 PM,1670017355000,22,3,2
1653475,LOP221202001049,1437 39TH AV,39TH AV,970,AUTO IMPROPERLY PARK,1670008703000,"[-122.2188298, 37.7745881]",6064917,2109067,A,23X,CCD5,12/02/22  7:18:23 PM,1670012716000,23,4,2
1653476,LOP221202001050,2101 WEBSTER ST,WEBSTER ST,911C,911 HANG UP FROM CP,1670008791000,"[-122.2659113, 37.8098535]",6051554,2122159,C,04X,CCD3,12/02/22  7:19:51 PM,1670019885000,4,1,1
