OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1665192,LOP221214000950,333 HEGENBERGER RD,HEGENBERGER RD,911C,911 HANG UP FROM CP,1671044552000,"[-122.1976818, 37.7348874]",6070766,2094502,C,31X,CCD7,12/14/22  7:02:32 PM,1671044620000,31,5,3
1665193,LOP221214000951,447 61ST ST,61ST ST,245,ASSAULT W/DEADLY WEA,1671044609000,"[-122.2590428, 37.847428]",6053795,2135801,C,12Y,CCD1,12/14/22  7:03:29 PM,1671055045000,12,2,1
1665194,LOP221214000952,14TH AV&E 15TH ST,AV&E 15TH ST,901A,VEHICLE COLLISION-PE,1671044660000,"[-122.2455588, 37.7898988]",6057297,2114784,A,19X,CCD2,12/14/22  7:04:20 PM,1671045136000,19,3,2
1665196,LOP221214000954,210 40TH STREET WY,40TH STREET WY,945A,AMBULANCE REQUESTED,1671044881000,"[-122.2550437, 37.8269992]",6054810,2128342,C,09X,CCD1,12/14/22  7:08:01 PM,1671044881000,9,2,1
1665197,LOP221214000953,559 16TH ST,16TH ST,WELCK,WELFARE CHECK -- CHE,1671044875000,"[-122.2730189, 37.806654]",6049479,2121033,C,04X,CCD3,12/14/22  7:07:55 PM,1671057662000,4,1,1
1665198,LOP221214000955,1221 E 20TH ST,E 20TH ST,911C,911 HANG UP FROM CP,1671044890000,"[-122.2424108, 37.7944007]",6058237,2116406,C,17X,CCD2,12/14/22  7:08:10 PM,1671050684000,17,3,2
1665199,LOP221214000956,3542 65TH AV,65TH AV,949,SUSPICIOUS VEHICLE,1671044921000,"[-122.176037, 37.7747345]",6077284,2108896,C,29X,CCD6,12/14/22  7:08:41 PM,1671057443000,29,5,3
1665200,LOP221214000957,2613 35TH AV,35TH AV,911C,911 HANG UP FROM CP,1671044942000,"[-122.2096983, 37.7884548]",6067648,2114067,C,24Y,CCD4,12/14/22  7:09:02 PM,1671048213000,24,4,2
1665201,LOP221214000958,881 W GRAND AV,W GRAND AV,415BF,415 BOYFRIEND,1671044982000,"[-122.2782458, 37.8142801]",6048022,2123838,C,05X,CCD3,12/14/22  7:09:42 PM,1671048635000,5,1,1
1665202,LOP221214000960,1646 7TH AV,7TH AV,933R,ALARM-RINGER,1671045002000,"[-122.2498941, 37.7958528]",6056085,2116975,C,17X,CCD2,12/14/22  7:10:02 PM,1671059718000,17,3,2
1665203,LOP221214000959,1900 WEBSTER ST,WEBSTER ST,933R,ALARM-RINGER,1671045002000,"[-122.2665667, 37.8068442]",6051344,2121067,C,04X,CCD3,12/14/22  7:10:02 PM,1671052967000,4,1,1
