OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1671443,LOP230108000889,5441 BROADWAY,BROADWAY,975,STAND BY AND PRESERV,1673210540000,"[-122.2493568, 37.8394552]",6056537,2132846,C,12Y,CCD1,01/08/23  8:42:20 PM,1673223660000,12,2,1
1671469,LOP230108000805,HIGH ST&HYACINTH AV,ST&HYACINTH AV,CKVEH,CHECK VEHICLE,1673204594000,"[-122.1886286, 37.7905136]",6073749,2114706,C,25X,CCD4,01/08/23  7:03:14 PM,1673234343000,25,4,2
1671471,LOP230108000806,3915 BROADWAY,BROADWAY,459AU,AUTO BURGLARY,1673204692000,"[-122.2571144, 37.8269904]",6054212,2128350,C,08X,CCD1,01/08/23  7:04:52 PM,1673204702000,8,2,1
1671472,LOP230108000807,1 AIRPORT DR,AIRPORT DR,911N,POLICE RELATED MATTE,1673204720000,"[-122.2102693, 37.7166148]",6067005,2087916,C,31X,CCD7,01/08/23  7:05:20 PM,1673204720000,31,5,3
1671474,LOP230108000808,427 43RD ST,43RD ST,EVAL,EVALUATION,1673204760000,"[-122.2599883, 37.8317956]",6053415,2130115,C,12X,CCD1,01/08/23  7:06:00 PM,1673216108000,12,2,1
1671475,LOP230108000809,8477 ENTERPRISE WY,ENTERPRISE WY,933R,ALARM-RINGER,1673204785000,"[-122.1928716, 37.7422081]",6072205,2097142,C,31Y,CCD7,01/08/23  7:06:25 PM,1673219899000,31,5,3
1671476,LOP230108000810,3127 HERRIOTT AV,HERRIOTT AV,273_6,VIOLATION OF COURT O,1673204786000,"[-122.1978534, 37.7829703]",6071034,2112008,P,28X,CCD6,01/08/23  7:06:26 PM,1673204786000,28,4,3
1671477,LOP230108000811,8TH ST&HARRISON ST,ST&HARRISON ST,SECCK,SECURITY CHECK,1673204866000,"[-122.2701934, 37.7987939]",6050241,2118156,C,03X,CCD2,01/08/23  7:07:46 PM,1673211880000,3,1,1
1671478,LOP230108000813,9734 EMPIRE RD,EMPIRE RD,242,BATTERY,1673204966000,"[-122.1929083, 37.7313715]",6072123,2093197,C,31Y,CCD7,01/08/23  7:09:26 PM,1673212625000,31,5,3
1671479,LOP230108000816,2060 FAIRMONT DR,FAIRMONT DR,JGP,,1673205083000,"[-122.1216502, 37.7098173]",6092591,2084985,C,35Y,,01/08/23  7:11:23 PM,1673205202000,35,5,3
1671480,LOP230108000817,295 29TH ST,29TH ST,602L,TRESPASS:,1673205248000,"[-122.2627025, 37.8173179]",6052532,2124859,C,08X,CCD3,01/08/23  7:14:08 PM,1673230262000,8,2,1
