OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1922316,LOP240102000987,7101 EDGEWATER DR,EDGEWATER DR,INFO,BEAT INFORMATION,1704222244000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,01/02/24  7:04:04 PM,1704223039000,31,5,3
1922317,LOP240102000986,1335 92ND AV,92ND AV,911N,POLICE RELATED MATTE,1704222195000,"[-122.1747571, 37.7480512]",6077480,2099175,C,33X,CCD7,01/02/24  7:03:15 PM,1704222195000,33,5,3
1922318,LOP240102000988,10325 SAN LEANDRO ST,SAN LEANDRO ST,MSDIAL,MISDIAL,1704222275000,"[-122.1767066, 37.7364842]",6076841,2094974,C,31Z,CCD7,01/02/24  7:04:35 PM,1704222275000,31,5,3
1922319,LOP240102000989,3555 LINCOLN AV,LINCOLN AV,5150,MENTALLY ILL,1704222375000,"[-122.2133132, 37.8006695]",6066685,2118533,C,22X,CCD4,01/02/24  7:06:15 PM,1704253502000,22,3,2
1922320,LOP240102000990,10TH ST&HARRISON ST,ST&HARRISON ST,SECCK,SECURITY CHECK,1704222492000,"[-122.26934, 37.8001663]",6050497,2118651,C,03X,CCD2,01/02/24  7:08:12 PM,1704222756000,3,1,1
1922321,LOP240102000992,3557 LINCOLN AV,LINCOLN AV,911N,POLICE RELATED MATTE,1704222554000,"[-122.2132827, 37.8006974]",6066694,2118543,C,22X,CCD4,01/02/24  7:09:14 PM,1704222554000,22,3,2
1922322,LOP240102000991,4700 BANCROFT AV,BANCROFT AV,SECCK,SECURITY CHECK,1704222539000,"[-122.2097691, 37.7718357]",6067517,2108017,A,27X,CCD4,01/02/24  7:08:59 PM,1704222553000,27,4,3
1922323,LOP240102000993,3260 GRAND AV,GRAND AV,BCAST,BROADCAST,1704222635000,"[-122.2473551, 37.8125498]",6056932,2123040,C,14Y,CCD2,01/02/24  7:10:35 PM,1704222938000,14,2,2
1922324,LOP240102000994,3200 GRAND AV,GRAND AV,459AU,AUTO BURGLARY,1704222671000,"[-122.247825, 37.811771]",6056791,2122759,C,14Y,CCD2,01/02/24  7:11:11 PM,1704222671000,14,2,2
1922325,LOP240102000995,1143 E 12TH ST,E 12TH ST,911C,911 HANG UP FROM CP,1704222731000,"[-122.2495179, 37.7903154]",6056156,2114957,C,19X,CCD2,01/02/24  7:12:11 PM,1704222731000,19,3,2
