OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033377,LOP240426000833,55TH AV&ROBERTS AV,AV&ROBERTS AV,SECCK,SECURITY CHECK,1714158350000,"[-122.1903879, 37.7764139]",6073148,2109582,C,28X,CCD6,04/26/24  7:05:50 PM,1714158727000,28,4,3
2033378,LOP240426000834,8400 ENTERPRISE WY,ENTERPRISE WY,602L,TRESPASS:,1714158407000,"[-122.1951539, 37.7441503]",6071558,2097861,P,31Y,CCD7,04/26/24  7:06:47 PM,1714158407000,31,5,3
2033379,LOP240426000835,30TH ST&ADELINE ST,ST&ADELINE ST,23103,RECKLESS DRIVING,1714158454000,"[-122.2816446, 37.8220188]",6047094,2126674,C,07X,CCD3,04/26/24  7:07:34 PM,1714158521000,7,1,1
2033380,LOP240426000837,7629 LOCKWOOD ST,LOCKWOOD ST,MJ,MISSING JUVENILE,1714158473000,"[-122.1796867, 37.7613716]",6076142,2104050,C,30X,CCD6,04/26/24  7:07:53 PM,1714162093000,30,5,3
2033381,LOP240426000839,8820 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415C,415 UNKNOWN,1714158581000,"[-122.1753175, 37.7509658]",6077337,2100239,C,34X,CCD7,04/26/24  7:09:41 PM,1714158586000,34,5,3
2033382,LOP240426000838,7607 INTERNATIONAL BLVD,INTERNATIONAL BLVD,MSDIAL,MISDIAL,1714158559000,"[-122.1849411, 37.7581159]",6074602,2102892,C,26Y,CCD7,04/26/24  7:09:19 PM,1714158559000,26,4,3
2033383,LOP240426000840,1300 61ST AV,61ST AV,SECCK,SECURITY CHECK,1714158607000,"[-122.199761, 37.7630368]",6070351,2104761,C,26Y,CCD6,04/26/24  7:10:07 PM,1714160880000,26,4,3
2033384,LOP240426000842,1801 13TH AV,13TH AV,SPEC,SPECIAL ASSIGNMENT,1714158673000,"[-122.2435343, 37.7925685]",6057900,2115745,C,17X,CCD2,04/26/24  7:11:13 PM,1714196134000,17,3,2
2033385,LOP240426000841,7101 EDGEWATER DR,EDGEWATER DR,10851,STOLEN VEHICLE,1714158621000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,04/26/24  7:10:21 PM,1714158621000,31,5,3
2033386,LOP240426000843,1757 26TH AV,26TH AV,911C,911 HANG UP FROM CP,1714158724000,"[-122.2290444, 37.784514]",6062032,2112735,C,20X,CCD5,04/26/24  7:12:04 PM,1714184538000,20,3,2
