OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2032359,LOP240425000950,7101 EDGEWATER DR,EDGEWATER DR,945A,AMBULANCE REQUESTED,1714071787000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,04/25/24  7:03:07 PM,1714071831000,31,5,3
2032360,LOP240425000951,55TH ST&SHATTUCK AV,ST&SHATTUCK AV,901,VEHICLE COLLISION/PR,1714071905000,"[-122.2645475, 37.8404568]",6052158,2133293,C,11X,CCD1,04/25/24  7:05:05 PM,1714084882000,11,2,1
2032361,LOP240425000952,3734 HIGH ST,HIGH ST,10851,STOLEN VEHICLE,1714071936000,"[-122.1921236, 37.7886534]",6072727,2114047,C,25X,CCD4,04/25/24  7:05:36 PM,1714091856000,25,4,2
2032362,LOP240425000954,82ND AV&PLYMOUTH ST,AV&PLYMOUTH ST,20001,HIT & RUN RESULTING,1714071943000,"[-122.175731, 37.7574891]",6077260,2102616,C,30X,CCD6,04/25/24  7:05:43 PM,1714075830000,30,5,3
2032363,LOP240425000953,GRASS VALLEY RD&SKYLINE BLVD,VALLEY RD&SKYLINE BLVD,BCAST,BROADCAST,1714071941000,"[-122.1186478, 37.7538975]",6093737,2101018,C,35Y,CCD7,04/25/24  7:05:41 PM,1714072123000,35,5,3
2032364,LOP240425000959,1133 7TH ST,7TH ST,945A,AMBULANCE REQUESTED,1714072104000,"[-122.2878563, 37.8037354]",6045173,2120052,C,02X,CCD3,04/25/24  7:08:24 PM,1714072105000,2,1,1
2032365,LOP240425000957,921 E 12TH ST,E 12TH ST,415C,415 UNKNOWN,1714072058000,"[-122.2513595, 37.7919389]",6055635,2115558,C,19X,CCD2,04/25/24  7:07:38 PM,1714090345000,19,3,2
2032366,LOP240425000961,2424 INTERNATIONAL BLVD,INTERNATIONAL BLVD,EVAL,EVALUATION,1714072214000,"[-122.2342538, 37.7824625]",6060513,2112016,C,20X,CCD5,04/25/24  7:10:14 PM,1714091356000,20,3,2
2032367,LOP240425000960,E 12TH ST&1ST AV,12TH ST&1ST AV,23103,RECKLESS DRIVING,1714072175000,"[-122.2581277, 37.7981338]",6053722,2117850,C,19X,CCD2,04/25/24  7:09:35 PM,1714072394000,19,3,2
2032368,LOP240425000963,5800 FOOTHILL BLVD,FOOTHILL BLVD,SECCK,SECURITY CHECK,1714072285000,"[-122.1920575, 37.7719292]",6072636,2107958,C,29X,CCD6,04/25/24  7:11:25 PM,1714076078000,29,5,3
