OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1766214,LOP230610001217,6305 HERZOG ST,HERZOG ST,R10851,RECOVERED STOLEN VEH,1686439617000,"[-122.2830289, 37.8463456]",6046863,2135538,C,10X,CCD1,06/10/23 11:26:57 PM,1686475674000,10,2,1
1766215,LOP230610001215,106TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,SIDESH,SIDESHOW,1686439609000,"[-122.1524944, 37.7429626]",6083883,2097208,C,32Y,CCD7,06/10/23 11:26:49 PM,1686455588000,32,5,3
1766216,LOP230610001216,455 7TH ST,7TH ST,484,THEFT,1686439616000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,06/10/23 11:26:56 PM,1686439795000,3,1,1
1766217,LOP230610001233,BROADWAY&W MACARTHUR BLVD,MACARTHUR BLVD,415C,415 UNKNOWN,1686440592000,"[-122.2586435, 37.8244405]",6053753,2127430,C,08X,CCD3,06/10/23 11:43:12 PM,1686443924000,8,2,1
1766498,LOP230610000953,1414 15TH AV,15TH AV,273_6,VIOLATION OF COURT O,1686423954000,"[-122.2450721, 37.7890738]",6057432,2114481,C,19X,CCD2,06/10/23  7:05:54 PM,1686440854000,19,3,2
1766499,LOP230610000955,5910 MACARTHUR BLVD,MACARTHUR BLVD,23103,RECKLESS DRIVING,1686424115000,"[-122.1847995, 37.7761286]",6074761,2109449,C,28X,CCD6,06/10/23  7:08:35 PM,1686424389000,28,4,3
1766500,LOP230610000954,2848 MONTANA ST,MONTANA ST,10851,STOLEN VEHICLE,1686424094000,"[-122.2097066, 37.7967829]",6067701,2117099,C,22Y,CCD4,06/10/23  7:08:14 PM,1686427901000,22,3,2
1766501,LOP230610000956,4436 MELROSE AV,MELROSE AV,SECCK,SECURITY CHECK,1686424161000,"[-122.2090856, 37.7759713]",6067742,2109519,C,27X,CCD5,06/10/23  7:09:21 PM,1686486581000,27,4,3
1766502,LOP230610000957,840 66TH AV,66TH AV,933R,ALARM-RINGER,1686424262000,"[-122.2020109, 37.756283]",6069656,2102314,C,31X,CCD7,06/10/23  7:11:02 PM,1686473157000,31,5,3
1766503,LOP230610000960,345 LENOX AV,LENOX AV,SLEEP,SLEEPER,1686424514000,"[-122.257833, 37.810834]",6053894,2122472,C,14X,CCD3,06/10/23  7:15:14 PM,1686439223000,14,2,2
1766504,LOP230610000959,1490 34TH ST,34TH ST,415E,LOUD MUSIC,1686424478000,"[-122.2861134, 37.8255468]",6045828,2127983,C,07X,CCD3,06/10/23  7:14:38 PM,1686425136000,7,1,1
