OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1643692,LOP221123000918,3284 LYNDE ST,LYNDE ST,R10851,RECOVERED STOLEN VEH,1669230126000,"[-122.2154091, 37.7895008]",6066005,2114478,C,21Y,CCD5,11/23/22  7:02:06 PM,1669241862000,21,3,2
1643693,LOP221123000919,2044 INTERNATIONAL BLVD,INTERNATIONAL BLVD,23103,RECKLESS DRIVING,1669230145000,"[-122.2394838, 37.785591]",6059023,2113183,C,19X,CCD2,11/23/22  7:02:25 PM,1669231402000,19,3,2
1643694,LOP221123000920,EDGEWATER DR&HEGENBERGER RD,DR&HEGENBERGER RD,901,VEHICLE COLLISION/PR,1669230205000,"[-122.1968765, 37.7368822]",6071012,2095224,C,31X,CCD7,11/23/22  7:03:25 PM,1669232490000,31,5,3
1643695,LOP221123000921,2390 FILBERT ST,FILBERT ST,933R,ALARM-RINGER,1669230213000,"[-122.2801718, 37.8163387]",6047480,2124598,C,07X,CCD3,11/23/22  7:03:33 PM,1669242726000,7,1,1
1643696,LOP221123000923,3329 39TH AV,39TH AV,901,VEHICLE COLLISION/PR,1669230396000,"[-122.2004725, 37.7885278]",6070314,2114045,C,24Y,CCD4,11/23/22  7:06:36 PM,1669246344000,24,4,2
1643697,LOP221123000922,39TH AV&FULLINGTON ST,AV&FULLINGTON ST,415,DISTURBING THE PEACE,1669230373000,"[-122.2003992, 37.7885014]",6070335,2114035,C,24Y,CCD4,11/23/22  7:06:13 PM,1669250571000,24,4,2
1643698,LOP221123000926,1919 MARKET ST,MARKET ST,602L,TRESPASS:,1669230829000,"[-122.2795991, 37.8120925]",6047616,2123049,C,05X,CCD3,11/23/22  7:13:49 PM,1669232927000,5,1,1
1643699,LOP221123000927,455 7TH ST,7TH ST,INFO,BEAT INFORMATION,1669230911000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,11/23/22  7:15:11 PM,1669231103000,3,1,1
1643700,LOP221123000928,21ST ST&MYRTLE ST,ST&MYRTLE ST,23103,RECKLESS DRIVING,1669231023000,"[-122.2801204, 37.8136173]",6047476,2123607,C,05X,CCD3,11/23/22  7:17:03 PM,1669231054000,5,1,1
1643701,LOP221123000932,BROADWAY&W MACARTHUR BLVD,MACARTHUR BLVD,5150,MENTALLY ILL,1669231499000,"[-122.2586435, 37.8244405]",6053753,2127430,C,08X,CCD3,11/23/22  7:24:59 PM,1669250398000,8,2,1
