OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2006384,LOP240403000980,10221 SAN LEANDRO ST,SAN LEANDRO ST,SECCK,SECURITY CHECK,1712171038000,"[-122.1772779, 37.7369705]",6076679,2095154,C,31Z,CCD7,04/03/24  7:03:58 PM,1712222262000,31,5,3
2006386,LOP240403000990,2800 NICOL AV,NICOL AV,945A,AMBULANCE REQUESTED,1712172008000,"[-122.2173713, 37.7941253]",6065469,2116172,C,21Y,CCD5,04/03/24  7:20:08 PM,1712172008000,,,
2006387,LOP240403000992,1245 BROADWAY,BROADWAY,242,BATTERY,1712172125000,"[-122.2719278, 37.8032918]",6049771,2119803,C,03Y,CCD3,04/03/24  7:22:05 PM,1712172213000,,,
2006388,LOP240403000993,800 UNION ST,UNION ST,R10851,RECOVERED STOLEN VEH,1712172148000,"[-122.2899483, 37.8053572]",6044580,2120654,C,02X,CCD3,04/03/24  7:22:28 PM,1712172757000,,,
2006389,LOP240403000996,1232 81ST AV,81ST AV,415C,415 UNKNOWN,1712172340000,"[-122.1835061, 37.754181]",6074991,2101452,C,33X,CCD7,04/03/24  7:25:40 PM,1712172341000,,,
2006390,LOP240403000997,3501 PIEDMONT AV,PIEDMONT AV,415,DISTURBING THE PEACE,1712172406000,"[-122.257872, 37.8225705]",6053963,2126745,C,09X,CCD3,04/03/24  7:26:46 PM,1712183859000,,,
2006391,LOP240403001007,1976 AUSEON AV,AUSEON AV,245,ASSAULT W/DEADLY WEA,1712173034000,"[-122.1699155, 37.7551901]",6078926,2101749,C,34X,CCD7,04/03/24  7:37:14 PM,1712258614000,34,5,3
2006392,LOP240403001011,4118 BROADWAY,BROADWAY,945A,AMBULANCE REQUESTED,1712173240000,"[-122.2558211, 37.8288253]",6054598,2129011,C,09X,CCD1,04/03/24  7:40:40 PM,1712173241000,,,
2006393,LOP240403001021,1775 CASTERLINE RD,CASTERLINE RD,945A,AMBULANCE REQUESTED,1712173709000,"[-122.2139302, 37.8091014]",6066563,2121606,C,22X,CCD4,04/03/24  7:48:29 PM,1712173709000,,,
2006394,LOP240403001026,1850 105TH AV,105TH AV,243E,BATTERY ON CO-HABITA,1712174010000,"[-122.1622673, 37.7406963]",6081043,2096433,C,32X,CCD7,04/03/24  7:53:30 PM,1712186628000,,,
2006395,LOP240403001032,1204 FRUITVALE AV,FRUITVALE AV,CODE7,SUBJECT ARMED WITH W,1712174266000,"[-122.2264157, 37.7763972]",6062737,2109766,C,20X,CCD5,04/03/24  7:57:46 PM,1712186835000,,,
