OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1717840,LOP230428001022,2910 BROADWAY,BROADWAY,911C,911 HANG UP FROM CP,1682708560000,"[-122.2628568, 37.8175436]",6052489,2124942,C,08X,CCD3,04/28/23  7:02:40 PM,1682708623000,8,2,1
1717857,LOP230428001023,1260 BATES RD,BATES RD,10851,STOLEN VEHICLE,1682708620000,"[-122.2293414, 37.8060363]",6062091,2120572,C,16Y,CCD2,04/28/23  7:03:40 PM,1682721334000,16,3,2
1717859,LOP230428001024,275 W MACARTHUR BLVD,W MACARTHUR BLVD,CODE7,SUBJECT ARMED WITH W,1682708761000,"[-122.25802, 37.8241422]",6053931,2127318,C,09X,CCD3,04/28/23  7:06:01 PM,1682713570000,9,2,1
1717860,LOP230428001025,455 7TH ST,7TH ST,484LP,STOLEN LICENSE PLATE,1682708801000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,04/28/23  7:06:41 PM,1682709650000,3,1,1
1717861,LOP230428001026,1133 61ST AV,61ST AV,945A,AMBULANCE REQUESTED,1682708814000,"[-122.2027064, 37.7611183]",6069487,2104078,C,26Y,CCD6,04/28/23  7:06:54 PM,1682708814000,26,4,3
1717862,LOP230428001027,3033 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1682708904000,"[-122.2046891, 37.7971605]",6069153,2117210,C,22Y,CCD4,04/28/23  7:08:24 PM,1682708904000,22,3,2
1717863,LOP230428001030,80TH AV&HOLLY ST,AV&HOLLY ST,242,BATTERY,1682708984000,"[-122.1785649, 37.7581189]",6076445,2102860,C,30X,CCD6,04/28/23  7:09:44 PM,1682713242000,30,5,3
1717864,LOP230428001028,2450 61ST AV,61ST AV,945A,AMBULANCE REQUESTED,1682708955000,"[-122.1908204, 37.769115]",6072975,2106927,C,27Y,CCD6,04/28/23  7:09:15 PM,1682708960000,27,4,3
1717865,LOP230428001029,900 E 12TH ST,E 12TH ST,SECCK,SECURITY CHECK,1682708975000,"[-122.2514165, 37.792155]",6055620,2115637,C,19X,CCD2,04/28/23  7:09:35 PM,1682710238000,19,3,2
1717866,LOP230428001031,1369 102ND AV,102ND AV,415N,DISTURBANCE-NEIGHBOR,1682709003000,"[-122.1688973, 37.7409735]",6079128,2096568,P,32X,CCD7,04/28/23  7:10:03 PM,1682709005000,32,5,3
1717867,LOP230428001032,BROADWAY&COLLEGE AV,AV,23103,RECKLESS DRIVING,1682709045000,"[-122.2512657, 37.8362489]",6055964,2131689,C,09X,CCD1,04/28/23  7:10:45 PM,1682709768000,9,2,1
