OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1740727,LOP230518001154,30TH ST&SAN PABLO AV,ST&SAN PABLO AV,953,INVESTIGATE REPORT O,1684442553000,"[-122.2766207, 37.8208832]",6048537,2126233,C,06X,CCD3,05/18/23  8:42:33 PM,1684442553000,6,1,1
1740994,LOP230518001054,945 ARLINGTON AV,ARLINGTON AV,945A,AMBULANCE REQUESTED,1684436558000,"[-122.2765577, 37.8421225]",6048702,2133965,C,10X,CCD1,05/18/23  7:02:38 PM,1684436558000,10,2,1
1740995,LOP230518001055,333 E 8TH ST,E 8TH ST,912,SUSPICIOUS PERSON,1684436589000,"[-122.2578319, 37.7926583]",6053770,2115855,C,19X,CCD2,05/18/23  7:03:09 PM,1684452137000,19,3,2
1740996,LOP230518001056,E 16TH ST&35TH AV,16TH ST&35TH AV,BTNFO,BEAT INFORMATION,1684436619000,"[-122.22152, 37.7783806]",6064165,2110462,C,23X,CCD5,05/18/23  7:03:39 PM,1684436910000,23,4,2
1740997,LOP230518001057,4364 PIEDMONT AV,PIEDMONT AV,933R,ALARM-RINGER,1684436886000,"[-122.247916, 37.8297529]",6056887,2129306,C,09X,CCD1,05/18/23  7:08:06 PM,1684452123000,9,2,1
1740998,LOP230518001059,1517 3RD ST,3RD ST,FNDJUV,FOUND JUVENILE,1684437013000,"[-122.2973733, 37.8028875]",6042418,2119796,C,02Y,CCD3,05/18/23  7:10:13 PM,1684440452000,2,1,1
1740999,LOP230518001060,5500 THORNHILL DR,THORNHILL DR,STALL,STALLED VEH,1684437093000,"[-122.2151634, 37.8316125]",6066357,2129808,C,13Z,CCD4,05/18/23  7:11:33 PM,1684437428000,13,2,1
1741000,LOP230518001061,1411 E 31ST ST,E 31ST ST,911N,POLICE RELATED MATTE,1684437127000,"[-122.2311758, 37.7991891]",6061515,2118089,C,17Y,CCD2,05/18/23  7:12:07 PM,1684437127000,17,3,2
1741001,LOP230518001063,1615 HIGH ST,HIGH ST,ASSIST,ASSIST,1684437213000,"[-122.2134784, 37.7734766]",6066456,2108634,C,23X,CCD5,05/18/23  7:13:33 PM,1684440163000,23,4,2
1741002,LOP230518001062,417 BAY BRIDGE TRAIL,BAY BRIDGE TRAIL,415C,415 UNKNOWN,1684437174000,"[-122.3119484, 37.8236201]",6038354,2127425,C,05Y,CCD3,05/18/23  7:12:54 PM,1684437179000,5,1,1
1741003,LOP230518001064,52ND ST&MARKET ST,ST&MARKET ST,SECCK,SECURITY CHECK,1684437254000,"[-122.2733735, 37.8365696]",6049583,2131926,C,10Y,CCD1,05/18/23  7:14:14 PM,1684452523000,10,2,1
