OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1669496,LOP230106000960,15TH ST&WILLOW ST,ST&WILLOW ST,SECCK,SECURITY CHECK,1673031742000,"[-122.2960158, 37.8133159]",6042883,2123585,C,05Y,CCD3,01/06/23  7:02:22 PM,1673035140000,5,1,1
1669497,LOP230106000962,1618 33RD AV,33RD AV,211,ROBBERY,1673031844000,"[-122.2234563, 37.7802476]",6063618,2111152,C,23X,CCD5,01/06/23  7:04:04 PM,1673037214000,23,4,2
1669498,LOP230106000961,3615 PENNIMAN AV,PENNIMAN AV,EVAL,EVALUATION,1673031817000,"[-122.2057941, 37.789209]",6068781,2114321,C,24Y,CCD4,01/06/23  7:03:37 PM,1673049691000,24,4,2
1669499,LOP230106000963,7817 OAKPORT ST,OAKPORT ST,211S,SILENT ROBBERY ALARM,1673031879000,"[-122.1997856, 37.743699]",6070216,2097721,C,31X,CCD7,01/06/23  7:04:39 PM,1673033768000,31,5,3
1669500,LOP230106000965,72ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,976,CAR STOP,1673031890000,"[-122.1882163, 37.7597391]",6073666,2103500,C,30X,CCD7,01/06/23  7:04:50 PM,1673035062000,30,5,3
1669501,LOP230106000966,175 41ST ST,41ST ST,FNDPRO,FOUND PROPERTY,1673031948000,"[-122.2531006, 37.8268358]",6055370,2128272,C,09X,CCD1,01/06/23  7:05:48 PM,1673044973000,9,2,1
1669502,LOP230106000964,1535 23RD AV,23RD AV,HAZ,HAZARDOUS SITUATION/,1673031886000,"[-122.2347525, 37.784702]",6060384,2112834,C,19X,CCD2,01/06/23  7:04:46 PM,1673031927000,19,3,2
1669503,LOP230106000967,2901 PERALTA OAKS CT,PERALTA OAKS CT,415C,415 UNKNOWN,1673032073000,"[-122.145464, 37.7431955]",6085917,2097257,C,35Y,CCD7,01/06/23  7:07:53 PM,1673038627000,35,5,3
1669504,LOP230106000968,5501 SCOVILLE ST,SCOVILLE ST,5150,MENTALLY ILL,1673032125000,"[-122.200204, 37.7695404]",6070266,2107131,C,27Y,CCD6,01/06/23  7:08:45 PM,1673048454000,27,4,3
1669505,LOP230106000969,85 WEBSTER ST,WEBSTER ST,459AU,AUTO BURGLARY,1673032363000,"[-122.2744045, 37.7945169]",6048995,2116622,C,01X,CCD3,01/06/23  7:12:43 PM,1673032366000,1,1,1
1669506,LOP230106000970,5727 COLLEGE AV,COLLEGE AV,484,THEFT,1673032383000,"[-122.2519772, 37.8455554]",6055822,2135081,C,12Y,CCD1,01/06/23  7:13:03 PM,1673032460000,12,2,1
