OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1683118,LOP230119001011,2 LEXFORD PL,LEXFORD PL,945A,AMBULANCE REQUESTED,1674154919000,"[-122.1466657, 37.7858745]",6085843,2112801,C,25Y,CCD6,01/19/23  7:01:59 PM,1674154919000,25,4,2
1683120,LOP230119001013,MOUNTAIN BLVD&RUSTING AV,BLVD&RUSTING AV,415GS,415 GUNSHOTS,1674155001000,"[-122.1757418, 37.782968]",6077423,2111892,C,25X,CCD6,01/19/23  7:03:21 PM,1674158378000,25,4,2
1683121,LOP230119001016,355 SANTA CLARA AV,SANTA CLARA AV,970B,AUTO BLOCKING DRIVEW,1674155160000,"[-122.2487381, 37.8143779]",6056545,2123713,C,14Y,CCD2,01/19/23  7:06:00 PM,1674177182000,14,2,2
1683122,LOP230119001015,288 WHITMORE ST,WHITMORE ST,484LP,STOLEN LICENSE PLATE,1674155104000,"[-122.2524858, 37.8330637]",6055590,2130536,C,09X,CCD1,01/19/23  7:05:04 PM,1674181861000,9,2,1
1683123,LOP230119001017,998 88TH AV,88TH AV,415SS,415 SHOT SPOTTER GUN,1674155170000,"[-122.1820779, 37.7482491]",6075365,2099285,C,33X,CCD7,01/19/23  7:06:10 PM,1674162766000,33,5,3
1683125,LOP230119001018,31 EMBARCADERO WEST,EMBARCADERO WEST,459AU,AUTO BURGLARY,1674155299000,"[-122.2689479, 37.7921378]",6050555,2115726,C,01X,CCD3,01/19/23  7:08:19 PM,1674155301000,1,1,1
1683126,LOP230119001019,15TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,11500,DRUG DEALING,1674155306000,"[-122.2755382, 37.8068963]",6048753,2121135,C,04X,CCD3,01/19/23  7:08:26 PM,1674159191000,4,1,1
1683128,LOP230119001020,BROADWAY&PLEASANT VALLEY AV,VALLEY AV,WELCK,WELFARE CHECK -- CHE,1674155529000,"[-122.2523591, 37.8344445]",6055636,2131038,C,09X,CCD1,01/19/23  7:12:09 PM,1674173185000,9,2,1
1683129,LOP230119001021,2651 73RD AV,73RD AV,976,CAR STOP,1674155577000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,01/19/23  7:12:57 PM,1674159733000,30,5,3
1683130,LOP230119001022,288 9TH ST,9TH ST,10851,STOLEN VEHICLE,1674155615000,"[-122.2694677, 37.7994255]",6050455,2118382,C,03X,CCD2,01/19/23  7:13:35 PM,1674155632000,3,1,1
