OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1696467,LOP230131001178,471 26TH ST,26TH ST,933R,ALARM-RINGER,1675193533000,"[-122.2674391, 37.8152748]",6051150,2124141,C,08X,CCD3,01/31/23  7:32:13 PM,1675193546000,8,2,1
1696468,LOP230131001179,410 CANYON OAKS DR,CANYON OAKS DR,949,SUSPICIOUS VEHICLE,1675193557000,"[-122.1475826, 37.7726031]",6085493,2107974,C,25Y,CCD6,01/31/23  7:32:37 PM,1675216598000,25,4,2
1696469,LOP230131001180,1 AIRPORT DR,AIRPORT DR,FUEL,FUEL VEHICLE,1675193567000,"[-122.2102693, 37.7166148]",6067005,2087916,C,31X,CCD7,01/31/23  7:32:47 PM,1675199586000,31,5,3
1696470,LOP230131001192,9940 MACARTHUR BLVD,MACARTHUR BLVD,R10851,RECOVERED STOLEN VEH,1675194353000,"[-122.1565221, 37.7464384]",6082741,2098494,C,32Y,CCD7,01/31/23  7:45:53 PM,1675225407000,32,5,3
1696630,LOP230131001140,101 WASHINGTON ST,WASHINGTON ST,911C,911 HANG UP FROM CP,1675191773000,"[-122.2780687, 37.7959011]",6047946,2117146,C,01X,CCD3,01/31/23  7:02:53 PM,1675191773000,1,1,1
1696631,LOP230131001141,1110 KIRKHAM WY,KIRKHAM WY,415F,415 FAMILY,1675191892000,"[-122.2914422, 37.807153]",6044161,2121316,P,02X,CCD3,01/31/23  7:04:52 PM,1675191893000,2,1,1
1696632,LOP230131001142,2212 HIGH ST,HIGH ST,901A,VEHICLE COLLISION-PE,1675191905000,"[-122.2078852, 37.7785459]",6068106,2110450,C,27X,CCD5,01/31/23  7:05:05 PM,1675194191000,27,4,3
1696633,LOP230131001143,455 7TH ST,7TH ST,10851,STOLEN VEHICLE,1675192002000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,01/31/23  7:06:42 PM,1675192559000,3,1,1
1696634,LOP230131001144,1460 17TH AV,17TH AV,933T,ALARM-TRACKER,1675192009000,"[-122.2426011, 37.7882011]",6058140,2114150,C,19X,CCD2,01/31/23  7:06:49 PM,1675216276000,19,3,2
1696635,LOP230131001145,1416 56TH AV,56TH AV,5150,MENTALLY ILL,1675192088000,"[-122.2023395, 37.7666941]",6069630,2106106,C,27Y,CCD6,01/31/23  7:08:08 PM,1675243135000,27,4,3
1696636,LOP230131001146,519 18TH ST,18TH ST,945A,AMBULANCE REQUESTED,1675192158000,"[-122.2707509, 37.8076522]",6050141,2121384,C,04X,CCD3,01/31/23  7:09:18 PM,1675192821000,4,1,1
