OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2014246,LOP240410000979,237 HERMOSA AV,HERMOSA AV,955A,VICIOUS ANIMAL,1712775850000,"[-122.230831, 37.8405277]",6061893,2133137,C,13X,CCD1,04/10/24  7:04:10 PM,1712822704000,13,2,1
2014248,LOP240410000980,5295 BROADWAY TER,BROADWAY TER,SECCK,SECURITY CHECK,1712775864000,"[-122.2484066, 37.8374944]",6056798,2132127,C,13X,CCD1,04/10/24  7:04:24 PM,1712778340000,13,2,1
2014249,LOP240410000982,2827 76TH AV,76TH AV,415SS,415 SHOT SPOTTER GUN,1712775984000,"[-122.1694507, 37.7677605]",6079142,2106323,C,30Y,CCD6,04/10/24  7:06:24 PM,1712795628000,30,5,3
2014250,LOP240410000984,3906 LOMA VISTA AV,LOMA VISTA AV,601R,RUNAWAY,1712776049000,"[-122.195401, 37.7947014]",6071820,2116266,C,25X,CCD4,04/10/24  7:07:29 PM,1712778993000,25,4,2
2014251,LOP240410000983,5000 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1712776034000,"[-122.2087155, 37.7695079]",6067806,2107164,C,27Y,CCD5,04/10/24  7:07:14 PM,1712777648000,27,4,3
2014252,LOP240410000987,3527 E 18TH ST,E 18TH ST,A10851,ATTEMPTED AUTO THEFT,1712776110000,"[-122.2198374, 37.7805916]",6064666,2111258,P,23X,CCD5,04/10/24  7:08:30 PM,1712776110000,23,4,2
2014253,LOP240410000986,5215 SADDLEBROOK DR,SADDLEBROOK DR,912,SUSPICIOUS PERSON,1712776100000,"[-122.1466443, 37.7903713]",6085878,2114438,C,25Y,CCD6,04/10/24  7:08:20 PM,1712801274000,25,4,2
2014254,LOP240410000989,3232 FOOTHILL BLVD,FOOTHILL BLVD,911C,911 HANG UP FROM CP,1712776158000,"[-122.2220449, 37.7835561]",6064048,2112349,C,21Y,CCD5,04/10/24  7:09:18 PM,1712776172000,21,3,2
2014256,LOP240410000991,2811 ADELINE ST,ADELINE ST,INFO,BEAT INFORMATION,1712776462000,"[-122.2822951, 37.8204076]",6046895,2126091,C,07X,CCD3,04/10/24  7:14:22 PM,1712776462000,7,1,1
2014257,LOP240410000993,1094 71ST AV,71ST AV,653M,ANNOYING TELEPHONE C,1712776574000,"[-122.1919093, 37.7578238]",6072586,2102822,C,26Y,CCD7,04/10/24  7:16:14 PM,1712776574000,26,4,3
