OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1765223,LOP230609001138,40TH ST&BROADWAY,ST&BROADWAY,459AU,AUTO BURGLARY,1686344038000,"[-122.2566945, 37.8275377]",6054337,2128547,C,08X,CCD1,06/09/23  8:53:58 PM,1686344038000,8,2,1
1765224,LOP230609001194,40TH ST&SHAFTER AV,ST&SHAFTER AV,459AU,AUTO BURGLARY,1686347782000,"[-122.2597832, 37.8284036]",6053451,2128879,C,08X,CCD1,06/09/23  9:56:22 PM,1686359919000,8,2,1
1765345,LOP230609001015,9755 EDES AV,EDES AV,415D,DISTURBANCE-DRINKERS,1686337467000,"[-122.1838603, 37.7365333]",6074773,2095029,C,31Y,CCD7,06/09/23  7:04:27 PM,1686355032000,31,5,3
1765346,LOP230609001016,1945 82ND AV,82ND AV,415SS,415 SHOT SPOTTER GUN,1686337561000,"[-122.1732855, 37.7587379]",6077975,2103058,C,30X,CCD6,06/09/23  7:06:01 PM,1686338773000,30,5,3
1765347,LOP230609001017,437 HALE AV,HALE AV,459,BURGLARY,1686337715000,"[-122.1807459, 37.7330975]",6075651,2093762,P,31Y,CCD7,06/09/23  7:08:35 PM,1686337715000,31,5,3
1765348,LOP230609001018,7101 EDGEWATER DR,EDGEWATER DR,911N,POLICE RELATED MATTE,1686337825000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/09/23  7:10:25 PM,1686337826000,31,5,3
1765349,LOP230609001019,3735 MCCLELLAND ST,MCCLELLAND ST,10851,STOLEN VEHICLE,1686338036000,"[-122.1862991, 37.7848666]",6074385,2112638,C,25X,CCD4,06/09/23  7:13:56 PM,1686363106000,25,4,2
1765350,LOP230609001020,1106 MADISON ST,MADISON ST,933R,ALARM-RINGER,1686338079000,"[-122.2652533, 37.7995079]",6051673,2118389,C,03X,CCD2,06/09/23  7:14:39 PM,1686338495000,3,1,1
1765351,LOP230609001021,330 8TH ST,8TH ST,INFO,BEAT INFORMATION,1686338147000,"[-122.2708938, 37.7991294]",6050041,2118282,C,03X,CCD2,06/09/23  7:15:47 PM,1686338192000,3,1,1
1765352,LOP230609001022,900 WEBSTER ST,WEBSTER ST,SECCK,SECURITY CHECK,1686338171000,"[-122.2708682, 37.7999429]",6050054,2118578,C,03X,CCD2,06/09/23  7:16:11 PM,1686345142000,3,1,1
1765354,LOP230609001023,1701 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,BTNFO,BEAT INFORMATION,1686338372000,"[-122.2748144, 37.8081899]",6048971,2121602,C,04X,CCD3,06/09/23  7:19:32 PM,1686338528000,4,1,1
