OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1972531,LOP240213001120,3148 SAN PABLO AV,SAN PABLO AV,945A,AMBULANCE REQUESTED,1707851026000,"[-122.2768886, 37.8219477]",6048467,2126622,C,06X,CCD3,02/13/24  7:03:46 PM,1707851027000,6,1,1
1972532,LOP240213001123,98TH AV&E ST,AV&E ST,245,ASSAULT W/DEADLY WEA,1707851225000,"[-122.1769335, 37.7413291]",6076807,2096739,A,32X,CCD7,02/13/24  7:07:05 PM,1707851585000,32,5,3
1972533,LOP240213001122,7800 HOLLY ST,HOLLY ST,SECCK,SECURITY CHECK,1707851219000,"[-122.1800876, 37.7596684]",6076015,2103432,C,30X,CCD6,02/13/24  7:06:59 PM,1707852910000,30,5,3
1972534,LOP240213001121,600 E 11TH ST,E 11TH ST,976,CAR STOP,1707851178000,"[-122.2548551, 37.7936806]",6054637,2116211,C,19X,CCD2,02/13/24  7:06:18 PM,1707853234000,19,3,2
1972535,LOP240213001125,34TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1707851290000,"[-122.2238575, 37.7766571]",6063478,2109847,A,23X,CCD5,02/13/24  7:08:10 PM,1707851290000,23,4,2
1972536,LOP240213001126,828 98TH AV,98TH AV,901,VEHICLE COLLISION/PR,1707851440000,"[-122.1804705, 37.7385099]",6075766,2095731,C,31Z,CCD7,02/13/24  7:10:40 PM,1707854312000,31,5,3
1972537,LOP240213001127,500 MACARTHUR BLVD,MACARTHUR BLVD,INFO,BEAT INFORMATION,1707851474000,"[-122.2487119, 37.8101785]",6056524,2122184,C,14X,CCD2,02/13/24  7:11:14 PM,1707852898000,14,2,2
1972538,LOP240213001129,18TH ST&CASTRO ST,ST&CASTRO ST,SIGNAL,SIGNALS-MALFUNCTIONI,1707851510000,"[-122.2755098, 37.8093304]",6048778,2122021,C,04X,CCD3,02/13/24  7:11:50 PM,1707855342000,4,1,1
1972539,LOP240213001130,846 31ST ST,31ST ST,415UG,DISTURBANCE-UNWANTED,1707851601000,"[-122.2746664, 37.8212642]",6049104,2126361,C,06X,CCD3,02/13/24  7:13:21 PM,1707856998000,6,1,1
1972540,LOP240213001131,BAYVIEW DR&SKYVIEW DR,DR&SKYVIEW DR,215,CARJACKING,1707851607000,"[-122.1613221, 37.7779395]",6081557,2109987,C,25Y,CCD6,02/13/24  7:13:27 PM,1707873105000,25,4,2
