OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2011925,LOP240408000947,3432 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415,DISTURBING THE PEACE,1712603193000,"[-122.223362, 37.7764831]",6063620,2109781,C,23X,CCD5,04/08/24  7:06:33 PM,1712637923000,23,4,2
2011926,LOP240408000945,14TH ST&WEBSTER ST,ST&WEBSTER ST,245,ASSAULT W/DEADLY WEA,1712603106000,"[-122.2687935, 37.8033856]",6050677,2119820,C,03X,CCD2,04/08/24  7:05:06 PM,1712603113000,,,
2011927,LOP240408000960,92ND AV&A ST,AV&A ST,242,BATTERY,1712604003000,"[-122.1753993, 37.7476877]",6077292,2099046,C,33X,CCD7,04/08/24  7:20:03 PM,1712608132000,33,5,3
2011928,LOP240408000968,420 STATEN AV,STATEN AV,912,SUSPICIOUS PERSON,1712604686000,"[-122.2537692, 37.8098452]",6055061,2122090,C,14X,CCD3,04/08/24  7:31:26 PM,1712632502000,14,2,2
2011929,LOP240408000955,35TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,BTNFO,BEAT INFORMATION,1712603654000,"[-122.2227097, 37.7761108]",6063806,2109642,C,23X,CCD5,04/08/24  7:14:14 PM,1712604705000,,,
2011930,LOP240408000961,FOOTHILL BLVD&FRUITVALE AV,BLVD&FRUITVALE AV,415TH,415 THREATS,1712604124000,"[-122.2227725, 37.7837433]",6063839,2112421,C,23X,CCD5,04/08/24  7:22:04 PM,1712604124000,,,
2011931,LOP240408000982,600 HARRISON ST,HARRISON ST,929,FIRE,1712605638000,"[-122.2710075, 37.797367]",6049996,2117641,C,03X,CCD2,04/08/24  7:47:18 PM,1712605638000,,,
2011932,LOP240408000990,3900 PIEDMONT AV,PIEDMONT AV,945A,AMBULANCE REQUESTED,1712605880000,"[-122.2543801, 37.8248529]",6054987,2127557,C,09X,CCD1,04/08/24  7:51:20 PM,1712605880000,,,
2011933,LOP240408000975,76TH AV&GARFIELD AV,AV&GARFIELD AV,SECCK,SECURITY CHECK,1712605313000,"[-122.1739327, 37.7652001]",6077830,2105414,C,30Y,CCD6,04/08/24  7:41:53 PM,1712606904000,30,5,3
2011935,LOP240408000972,1920 36TH AV,36TH AV,WELCK,WELFARE CHECK -- CHE,1712605021000,"[-122.2183236, 37.780979]",6065106,2111391,C,24X,CCD5,04/08/24  7:37:01 PM,1712627777000,24,4,2
