OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1746578,LOP230523001195,4106 E 12TH ST,E 12TH ST,970B,AUTO BLOCKING DRIVEW,1684873643000,"[-122.2179549, 37.7723731]",6065155,2108256,P,23X,CCD5,05/23/23  8:27:23 PM,1684873643000,23,4,2
1746579,LOP230523001226,1512 96TH AV,96TH AV,240,ASSAULT,1684875305000,"[-122.1702421, 37.7463244]",6078774,2098523,P,34X,CCD7,05/23/23  8:55:05 PM,1684878771000,34,5,3
1746580,LOP230523001249,486 55TH ST,55TH ST,955A,VICIOUS ANIMAL,1684877159000,"[-122.261723, 37.8402408]",6052972,2133199,C,12Y,CCD1,05/23/23  9:25:59 PM,1684928950000,12,2,1
1746645,LOP230523001096,559 16TH ST,16TH ST,945A,AMBULANCE REQUESTED,1684868616000,"[-122.2730189, 37.806654]",6049479,2121033,C,04X,CCD3,05/23/23  7:03:36 PM,1684868617000,4,1,1
1746646,LOP230523001095,8TH ST&FILBERT ST,ST&FILBERT ST,SECCK,SECURITY CHECK,1684868576000,"[-122.2846703, 37.804127]",6046096,2120177,C,02X,CCD3,05/23/23  7:02:56 PM,1684870605000,2,1,1
1746647,LOP230523001098,201 13TH ST,13TH ST,911C,911 HANG UP FROM CP,1684868800000,"[-122.2657451, 37.8012668]",6051543,2119032,C,03X,CCD2,05/23/23  7:06:40 PM,1684868800000,3,1,1
1746648,LOP230523001099,6300 COLLEGE AV,COLLEGE AV,SECCK,SECURITY CHECK,1684868857000,"[-122.2523369, 37.8503734]",6055751,2136837,C,12Y,CCD1,05/23/23  7:07:37 PM,1684871736000,12,2,1
1746649,LOP230523001102,1569 JACKSON ST,JACKSON ST,415N,DISTURBANCE-NEIGHBOR,1684869079000,"[-122.2643692, 37.8035315]",6051956,2119849,C,04X,CCD3,05/23/23  7:11:19 PM,1684885231000,4,1,1
1746650,LOP230523001103,3530 E 16TH ST,E 16TH ST,905,ABANDONED AUTOMOBILE,1684869127000,"[-122.2211827, 37.7783113]",6064262,2110435,C,23X,CCD5,05/23/23  7:12:07 PM,1684871876000,23,4,2
1746651,LOP230523001105,2728 67TH AV,67TH AV,415F,415 FAMILY,1684869393000,"[-122.1817218, 37.7684293]",6075600,2106630,C,30X,CCD6,05/23/23  7:16:33 PM,1684869393000,30,5,3
1746652,LOP230523001106,543 24TH ST,24TH ST,911C,911 HANG UP FROM CP,1684869429000,"[-122.2694895, 37.8135576]",6050546,2123527,C,08X,CCD3,05/23/23  7:17:09 PM,1684869516000,8,2,1
