OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033698,,,,,,,,,,,,,,,,,
2040413,LOP240502000935,65TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,901,VEHICLE COLLISION/PR,1714676704000,"[-122.19461, 37.7627732]",6071838,2104638,C,27Y,CCD6,05/02/24  7:05:04 PM,1714684933000,27,4,3
2040414,LOP240502000937,8065 WINTHROPE ST,WINTHROPE ST,415N,DISTURBANCE-NEIGHBOR,1714676767000,"[-122.1562858, 37.7685835]",6082952,2106555,C,30Y,CCD6,05/02/24  7:06:07 PM,1714730563000,30,5,3
2040415,LOP240502000936,1921 5TH AV,5TH AV,10851,STOLEN VEHICLE,1714676726000,"[-122.2490702, 37.7992299]",6056346,2118200,C,17X,CCD2,05/02/24  7:05:26 PM,1714682179000,17,3,2
2040416,LOP240502000939,2016 PARK BLVD,PARK BLVD,MSDIAL,MISDIAL,1714676901000,"[-122.2482323, 37.8003987]",6056596,2118621,C,17X,CCD2,05/02/24  7:08:21 PM,1714676901000,17,3,2
2040417,LOP240502000941,646 KENNEDY ST,KENNEDY ST,415LT,DISTURBANCE-LANDLORD,1714676976000,"[-122.2374382, 37.7762655]",6059551,2109777,C,19X,CCD5,05/02/24  7:09:36 PM,1714690810000,19,3,2
2040418,LOP240502000944,51ST ST&BROADWAY,ST&BROADWAY,WELCK,WELFARE CHECK -- CHE,1714677062000,"[-122.2523591, 37.8344445]",6055636,2131038,C,09X,CCD1,05/02/24  7:11:02 PM,1714679831000,9,2,1
2040419,LOP240502000942,110 41ST ST,41ST ST,911H,911 HANG-UP,1714677027000,"[-122.2512411, 37.8261081]",6055902,2127997,C,09X,CCD1,05/02/24  7:10:27 PM,1714697585000,9,2,1
2040420,LOP240502000943,238 13TH ST,13TH ST,911C,911 HANG UP FROM CP,1714677052000,"[-122.2665729, 37.8017186]",6051307,2119201,C,03X,CCD2,05/02/24  7:10:52 PM,1714677052000,3,1,1
2040421,LOP240502000946,W GRAND AV&TELEGRAPH AV,GRAND AV&TELEGRAPH AV,901,VEHICLE COLLISION/PR,1714677118000,"[-122.2689963, 37.8118949]",6050677,2122919,C,04X,CCD3,05/02/24  7:11:58 PM,1714677119000,4,1,1
2040422,LOP240502000947,3366 ARIZONA ST,ARIZONA ST,BTNFO,BEAT INFORMATION,1714677123000,"[-122.1974577, 37.7968473]",6071240,2117058,C,22Y,CCD4,05/02/24  7:12:03 PM,1714698223000,22,3,2
