OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1667241,LOP221216000954,3150 HIGH ST,HIGH ST,EVAL,EVALUATION,1671217327000,"[-122.1990789, 37.7851007]",6070694,2112790,C,28X,CCD4,12/16/22  7:02:07 PM,1671232176000,28,4,3
1667242,LOP221216000955,1212 CENTER ST,CENTER ST,945A,AMBULANCE REQUESTED,1671217386000,"[-122.2933313, 37.8096843]",6043633,2122248,C,02Y,CCD3,12/16/22  7:03:06 PM,1671217386000,2,1,1
1667244,LOP221216000956,2ND ST&ALICE ST,ST&ALICE ST,BCAST,BROADCAST,1671217507000,"[-122.2715894, 37.7941884]",6049806,2116487,C,01X,CCD3,12/16/22  7:05:07 PM,1671217533000,1,1,1
1667245,LOP221216000957,ENTRADA AV&PIEDMONT AV,AV&PIEDMONT AV,459AU,AUTO BURGLARY,1671217601000,"[-122.2504388, 37.8279164]",6056146,2128651,C,09X,CCD1,12/16/22  7:06:41 PM,1671217601000,9,2,1
1667246,LOP221216000958,4418 WEST ST,WEST ST,945A,AMBULANCE REQUESTED,1671217651000,"[-122.2701398, 37.8334237]",6050495,2130763,C,10Y,CCD1,12/16/22  7:07:31 PM,1671217651000,10,2,1
1667247,LOP221216000960,7318 LOCKWOOD ST,LOCKWOOD ST,601R,RUNAWAY,1671217833000,"[-122.1811202, 37.7629498]",6075738,2104632,C,30X,CCD6,12/16/22  7:10:33 PM,1671232840000,30,5,3
1667248,LOP221216000959,2221 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,933R,ALARM-RINGER,1671217828000,"[-122.2729953, 37.8120409]",6049523,2122994,C,04X,CCD3,12/16/22  7:10:28 PM,1671230219000,4,1,1
1667249,LOP221216000961,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1671217884000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,12/16/22  7:11:24 PM,1671217884000,31,5,3
1667250,LOP221216000963,3625 FOOTHILL BLVD,FOOTHILL BLVD,211,ROBBERY,1671217946000,"[-122.218398, 37.780456]",6065081,2111201,P,23X,CCD5,12/16/22  7:12:26 PM,1671217976000,23,4,2
1667251,LOP221216000965,1805 TELEGRAPH AV,TELEGRAPH AV,242,BATTERY,1671218050000,"[-122.2701384, 37.8076669]",6050318,2121386,C,04X,CCD3,12/16/22  7:14:10 PM,1671218251000,4,1,1
1667252,LOP221216000966,2125 48TH AV,48TH AV,975,STAND BY AND PRESERV,1671218061000,"[-122.2059301, 37.7749402]",6068647,2109127,C,27X,CCD4,12/16/22  7:14:21 PM,1671225794000,27,4,3
