OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1923451,LOP240103001085,22ND ST&WEBSTER ST,ST&WEBSTER ST,459AU,AUTO BURGLARY,1704308586000,"[-122.265616, 37.8106848]",6051645,2122460,C,04X,CCD3,01/03/24  7:03:06 PM,1704308587000,4,1,1
1923452,LOP240103001086,66TH AV&SAN LEANDRO ST,AV&SAN LEANDRO ST,929,FIRE,1704308654000,"[-122.200771, 37.7568255]",6070018,2102505,C,26Y,CCD6,01/03/24  7:04:14 PM,1704308658000,26,4,3
1923453,LOP240103001087,3500 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1704308731000,"[-122.2226412, 37.776142]",6063826,2109653,C,23X,CCD5,01/03/24  7:05:31 PM,1704311116000,23,4,2
1923454,LOP240103001089,4516 BOND ST,BOND ST,10851,STOLEN VEHICLE,1704308751000,"[-122.211114, 37.7734368]",6067139,2108607,C,27X,CCD5,01/03/24  7:05:51 PM,1704328562000,27,4,3
1923455,LOP240103001088,2529 POTOMAC ST,POTOMAC ST,949,SUSPICIOUS VEHICLE,1704308746000,"[-122.2061902, 37.8050907]",6068772,2120105,C,22X,CCD4,01/03/24  7:05:46 PM,1704330980000,22,3,2
1923456,LOP240103001090,2618 RAWSON ST,RAWSON ST,10851,STOLEN VEHICLE,1704308773000,"[-122.1976593, 37.7767489]",6071049,2109742,C,28X,CCD6,01/03/24  7:06:13 PM,1704363459000,28,4,3
1923457,LOP240103001091,383 MACARTHUR BLVD,MACARTHUR BLVD,WELCK,WELFARE CHECK -- CHE,1704309014000,"[-122.2506752, 37.811509]",6055966,2122679,C,14X,CCD3,01/03/24  7:10:14 PM,1704322510000,14,2,2
1923458,LOP240103001092,555 98TH AV,98TH AV,945A,AMBULANCE REQUESTED,1704309038000,"[-122.1837561, 37.7355981]",6074797,2094688,C,31Y,CCD7,01/03/24  7:10:38 PM,1704309038000,31,5,3
1923459,LOP240103001093,315 15TH ST,15TH ST,911C,911 HANG UP FROM CP,1704309066000,"[-122.267399, 37.8039943]",6051084,2120034,C,04X,CCD3,01/03/24  7:11:06 PM,1704309066000,4,1,1
1923460,LOP240103001094,1428 35TH AV,35TH AV,BTNFO,BEAT INFORMATION,1704309105000,"[-122.2225998, 37.7767442]",6063842,2109872,C,23X,CCD5,01/03/24  7:11:45 PM,1704309201000,23,4,2
