OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1960257,LOP240203000991,82ND AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,SIDESH,SIDESHOW,1706987160000,"[-122.1649011, 37.7626884]",6080424,2104453,C,30Y,CCD6,02/03/24  7:06:00 PM,1706992073000,30,5,3
1960258,LOP240203000989,2126 HIGH ST,HIGH ST,R10851,RECOVERED STOLEN VEH,1706987109000,"[-122.2091422, 37.7772257]",6067734,2109976,C,27X,CCD5,02/03/24  7:05:09 PM,1706991648000,27,4,3
1960259,LOP240203000992,190 4TH ST,4TH ST,MSDIAL,MISDIAL,1706987199000,"[-122.2693017, 37.7950743]",6050473,2116797,C,01X,CCD3,02/03/24  7:06:39 PM,1706987199000,1,1,1
1960260,LOP240203000995,GRAND AV&WEBSTER ST,AV&WEBSTER ST,459AU,AUTO BURGLARY,1706987261000,"[-122.2654221, 37.8114128]",6051706,2122724,C,08X,CCD3,02/03/24  7:07:41 PM,1706989115000,8,2,1
1960261,LOP240203000994,6140 E 17TH ST,E 17TH ST,EVAL,EVALUATION,1706987254000,"[-122.1961676, 37.7655278]",6071406,2105649,C,27Y,CCD6,02/03/24  7:07:34 PM,1706988064000,27,4,3
1960262,LOP240203000996,4937 TELEGRAPH AV,TELEGRAPH AV,5150,MENTALLY ILL,1706987292000,"[-122.2626576, 37.8361342]",6052674,2131709,C,12X,CCD1,02/03/24  7:08:12 PM,1706990394000,12,2,1
1960263,LOP240203000997,29TH ST&WEBSTER ST,ST&WEBSTER ST,WELCK,WELFARE CHECK -- CHE,1706987302000,"[-122.2637783, 37.8175655]",6052223,2124955,C,08X,CCD3,02/03/24  7:08:22 PM,1706992334000,8,2,1
1960264,LOP240203000998,517 8TH ST,8TH ST,945A,AMBULANCE REQUESTED,1706987322000,"[-122.2754442, 37.8007943]",6048738,2118913,C,03Y,CCD3,02/03/24  7:08:42 PM,1706987325000,3,1,1
1960265,LOP240203000999,35TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,245,ASSAULT W/DEADLY WEA,1706987507000,"[-122.2191301, 37.7821813]",6064881,2111833,C,23X,CCD5,02/03/24  7:11:47 PM,1706993179000,23,4,2
1960267,LOP240203001000,5055 TELEGRAPH AV,TELEGRAPH AV,SECCK,SECURITY CHECK,1706987636000,"[-122.262468, 37.8368979]",6052734,2131986,C,12X,CCD1,02/03/24  7:13:56 PM,1706988105000,12,2,1
