OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1655233,LOP221205000027,5421 SAN PABLO AV,SAN PABLO AV,SECCK,SECURITY CHECK,1670202188000,"[-122.2822201, 37.8380542]",6047039,2132515,C,10X,CCD1,12/05/22  1:03:08 AM,1670210728000,10,2,1
1655234,LOP221205000015,3429 DIMOND AV,DIMOND AV,415F,415 FAMILY,1670200482000,"[-122.2176425, 37.7998649]",6065429,2118263,C,22X,CCD4,12/05/22 12:34:42 AM,1670211808000,22,3,2
1655235,LOP221205000051,E 12TH ST&16TH AV,12TH ST&16TH AV,SIGNAL,SIGNALS-MALFUNCTIONI,1670205952000,"[-122.2450328, 37.7871076]",6057430,2113765,C,19X,CCD2,12/05/22  2:05:52 AM,1670211859000,19,3,2
1655236,LOP221205000061,411 E 17TH ST,E 17TH ST,459AU,AUTO BURGLARY,1670207552000,"[-122.2518564, 37.7983288]",6055535,2117887,C,17X,CCD2,12/05/22  2:32:32 AM,1670210956000,17,3,2
1655237,LOP221204000987,171 12TH ST,12TH ST,459,BURGLARY,1670194868000,"[-122.2654592, 37.8003042]",6051619,2118680,C,03X,CCD2,12/04/22 11:01:08 PM,1670210912000,3,1,1
1655238,LOP221205000072,6400 MACARTHUR BLVD,MACARTHUR BLVD,415UG,DISTURBANCE-UNWANTED,1670209542000,"[-122.1796072, 37.7739201]",6076247,2108618,C,29X,CCD6,12/05/22  3:05:42 AM,1670211776000,29,5,3
1655239,LOP221205000017,1461 33RD AV,33RD AV,415C,415 UNKNOWN,1670200901000,"[-122.2241103, 37.7784554]",6063417,2110503,C,23X,CCD5,12/05/22 12:41:41 AM,1670211870000,23,4,2
1655240,LOP221205000077,288 E 18TH ST,E 18TH ST,933R,ALARM-RINGER,1670211077000,"[-122.2521724, 37.7998376]",6055454,2118438,C,15X,CCD2,12/05/22  3:31:17 AM,1670216708000,15,3,2
1655242,LOP221205000078,3836 BAYO ST,BAYO ST,921,CAR PROWLER OR CLOUT,1670211245000,"[-122.1939966, 37.7930763]",6072215,2115667,C,25X,CCD4,12/05/22  3:34:05 AM,1670212493000,25,4,2
1655243,LOP221205000079,1336 81ST AV,81ST AV,243E,BATTERY ON CO-HABITA,1670211326000,"[-122.1820707, 37.7551134]",6075412,2101784,C,33X,CCD7,12/05/22  3:35:26 AM,1670213677000,33,5,3
1655244,LOP221205000076,98TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,WELCK,WELFARE CHECK -- CHE,1670210278000,"[-122.1705299, 37.7443563]",6078678,2097808,C,33X,CCD7,12/05/22  3:17:58 AM,1670211384000,33,5,3
