OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1986294,LOP240225001011,8TH ST&MANDELA PKWY,ST&MANDELA PKWY,STALL,STALLED VEH,1708887881000,"[-122.2931811, 37.8060443]",6043651,2120922,C,02Y,CCD3,02/25/24  7:04:41 PM,1708889866000,2,1,1
1986295,LOP240225001010,1402 E 12TH ST,E 12TH ST,602L,TRESPASS:,1708887845000,"[-122.2466278, 37.7885536]",6056979,2114300,C,19X,CCD2,02/25/24  7:04:05 PM,1708887845000,19,3,2
1986296,LOP240225001013,16TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SIDESH,SIDESHOW,1708887925000,"[-122.2442002, 37.7883478]",6057679,2114212,C,19X,CCD2,02/25/24  7:05:25 PM,1708888000000,19,3,2
1986297,LOP240225001014,23RD AV&NB I880,AV&NB I880,901,VEHICLE COLLISION/PR,1708887939000,"[-122.2368126, 37.7774861]",6059740,2110218,C,20X,CCD5,02/25/24  7:05:39 PM,1708887939000,20,3,2
1986298,LOP240225001015,1650 MACARTHUR BLVD,MACARTHUR BLVD,415TH,415 THREATS,1708888086000,"[-122.2228076, 37.8004735]",6063941,2118512,C,16Y,CCD5,02/25/24  7:08:06 PM,1708894126000,16,3,2
1986299,LOP240225001016,1 AIRPORT DR,AIRPORT DR,FUEL,FUEL VEHICLE,1708888091000,"[-122.2102693, 37.7166148]",6067005,2087916,C,31X,CCD7,02/25/24  7:08:11 PM,1708890856000,31,5,3
1986300,LOP240225001017,1569 JACKSON ST,JACKSON ST,415C,415 UNKNOWN,1708888121000,"[-122.2643692, 37.8035315]",6051956,2119849,C,04X,CCD3,02/25/24  7:08:41 PM,1708888145000,4,1,1
1986301,LOP240225001018,7101 EDGEWATER DR,EDGEWATER DR,SECCK,SECURITY CHECK,1708888208000,"[-122.2094674, 37.7488054]",6067451,2099631,A,31X,CCD7,02/25/24  7:10:08 PM,1708888209000,31,5,3
1986302,LOP240225001019,7515 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415C,415 UNKNOWN,1708888274000,"[-122.1854727, 37.7583665]",6074450,2102986,C,26Y,CCD7,02/25/24  7:11:14 PM,1708888274000,26,4,3
1986303,LOP240225001020,23RD AV&NB I880,AV&NB I880,901,VEHICLE COLLISION/PR,1708888371000,"[-122.2368126, 37.7774861]",6059740,2110218,C,20X,CCD5,02/25/24  7:12:51 PM,1708888371000,20,3,2
