OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1910075,LOP231222001083,350 HAWTHORNE AV,HAWTHORNE AV,415,DISTURBING THE PEACE,1703271817000,"[-122.2629308, 37.8208057]",6052490,2126130,C,08X,CCD3,12/22/23  7:03:37 PM,1703282602000,8,2,1
1910076,LOP231222001084,3501 PIEDMONT AV,PIEDMONT AV,945A,AMBULANCE REQUESTED,1703271871000,"[-122.257872, 37.8225705]",6053963,2126745,C,09X,CCD3,12/22/23  7:04:31 PM,1703272770000,9,2,1
1910077,LOP231222001086,4438 NORTON AV,NORTON AV,933R,ALARM-RINGER,1703271916000,"[-122.1909969, 37.8013404]",6073136,2118660,C,22Y,CCD4,12/22/23  7:05:16 PM,1703344871000,22,3,2
1910078,LOP231222001087,971 34TH AV,34TH AV,415N,DISTURBANCE-NEIGHBOR,1703271954000,"[-122.2252426, 37.7743103]",6063062,2109000,C,23X,CCD5,12/22/23  7:05:54 PM,1703310626000,23,4,2
1910079,LOP231222001088,7101 EDGEWATER DR,EDGEWATER DR,901A,VEHICLE COLLISION-PE,1703271988000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,12/22/23  7:06:28 PM,1703271988000,31,5,3
1910080,LOP231222001090,1400 61ST AV,61ST AV,SECCK,SECURITY CHECK,1703272235000,"[-122.1982936, 37.764533]",6070785,2105298,C,27Y,CCD6,12/22/23  7:10:35 PM,1703273393000,27,4,3
1910081,LOP231222001089,BANCROFT AV&VICKSBURG AV,AV&VICKSBURG AV,20002,HIT & RUN (PROPERTY,1703272229000,"[-122.2031307, 37.7717779]",6069435,2107961,C,27X,CCD4,12/22/23  7:10:29 PM,1703272346000,27,4,3
1910082,LOP231222001091,1649 29TH AV,29TH AV,415SS,415 SHOT SPOTTER GUN,1703272259000,"[-122.2266535, 37.7817116]",6062704,2111702,A,20X,CCD5,12/22/23  7:10:59 PM,1703272770000,20,3,2
1910083,LOP231222001093,49TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,459AU,AUTO BURGLARY,1703272325000,"[-122.2627036, 37.8357352]",6052658,2131564,C,12X,CCD1,12/22/23  7:12:05 PM,1703274694000,12,2,1
1910084,LOP231222001092,8332 OAKPORT ST,OAKPORT ST,487,GRAND THEFT,1703272308000,"[-122.1999154, 37.7393901]",6070150,2096153,C,31X,CCD7,12/22/23  7:11:48 PM,1703342942000,31,5,3
