OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1990858,LOP240229000981,17TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,23103,RECKLESS DRIVING,1709233409000,"[-122.2747682, 37.8081412]",6048984,2121584,C,04X,CCD3,02/29/24  7:03:29 PM,1709233798000,4,1,1
1990859,LOP240229000982,1 BAY BRIDGE,BAY BRIDGE,415C,415 UNKNOWN,1709233454000,"[-122.3095964, 37.8245819]",6039040,2127762,C,07X,CCD3,02/29/24  7:04:14 PM,1709233454000,7,1,1
1990860,LOP240229000983,918 ROYAL ST,ROYAL ST,415TH,415 THREATS,1709233454000,"[-122.1712361, 37.7328455]",6078399,2093621,C,32X,CCD7,02/29/24  7:04:14 PM,1709242468000,32,5,3
1990861,LOP240229000984,734 E 24TH ST,E 24TH ST,484LP,STOLEN LICENSE PLATE,1709233521000,"[-122.2427188, 37.8005902]",6058190,2118661,C,17Y,CCD2,02/29/24  7:05:21 PM,1709246422000,17,3,2
1990862,LOP240229000986,2681 73RD AV,73RD AV,MSDIAL,MISDIAL,1709233588000,"[-122.1739109, 37.7680708]",6077855,2106459,C,30Y,CCD6,02/29/24  7:06:28 PM,1709233588000,30,5,3
1990863,LOP240229000988,3064 FORD ST,FORD ST,BTNFO,BEAT INFORMATION,1709233673000,"[-122.2307174, 37.7716481]",6061462,2108060,C,20X,CCD5,02/29/24  7:07:53 PM,1709242775000,20,3,2
1990864,LOP240229000985,455 7TH ST,7TH ST,947,WAGON REQUESTED,1709233549000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,02/29/24  7:05:49 PM,1709242029000,3,1,1
1990865,LOP240229000991,2327 92ND AV,92ND AV,5150,MENTALLY ILL,1709234060000,"[-122.1639509, 37.7533243]",6080638,2101039,C,35X,CCD7,02/29/24  7:14:20 PM,1709239566000,35,5,3
1990866,LOP240229000992,2300 WEBSTER ST,WEBSTER ST,415C,415 UNKNOWN,1709234113000,"[-122.2651972, 37.8119985]",6051775,2122936,C,08X,CCD3,02/29/24  7:15:13 PM,1709234113000,8,2,1
1990867,LOP240229000993,WB I980&MARTIN LUTHER KING JR WY,I980&MARTIN LUTHER KING JR WY,STALL,STALLED VEH,1709234152000,"[-122.2795458, 37.8004797]",6047551,2118821,C,03Y,CCD3,02/29/24  7:15:52 PM,1709234152000,3,1,1
