OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1775586,LOP230617000945,101 WASHINGTON ST,WASHINGTON ST,10851,STOLEN VEHICLE,1687028701000,"[-122.2780687, 37.7959011]",6047946,2117146,C,01X,CCD3,06/17/23  7:05:01 PM,1687040576000,1,1,1
1775587,LOP230617000946,200 WEBSTER ST,WEBSTER ST,933R,ALARM-RINGER,1687028769000,"[-122.2738754, 37.7951182]",6049152,2116838,C,01X,CCD3,06/17/23  7:06:09 PM,1687028807000,1,1,1
1775588,LOP230617000949,25TH ST&SAN PABLO AV,ST&SAN PABLO AV,SECCK,SECURITY CHECK,1687028946000,"[-122.2748379, 37.8154027]",6049014,2124228,C,06X,CCD3,06/17/23  7:09:06 PM,1687029936000,6,1,1
1775589,LOP230617000951,14TH ST&BROADWAY,ST&BROADWAY,SECCK,SECURITY CHECK,1687028997000,"[-122.271187, 37.804311]",6049992,2120170,C,03Y,CCD3,06/17/23  7:09:57 PM,1687029988000,3,1,1
1775590,LOP230617000950,1700 83RD AV,83RD AV,415C,415 UNKNOWN,1687028954000,"[-122.1751044, 37.7567014]",6077436,2102326,C,34X,CCD6,06/17/23  7:09:14 PM,1687038131000,34,5,3
1775591,LOP230617000953,912 36TH AV,36TH AV,415N,DISTURBANCE-NEIGHBOR,1687029034000,"[-122.2238978, 37.7730253]",6063442,2108525,P,23X,CCD5,06/17/23  7:10:34 PM,1687029034000,23,4,2
1775592,LOP230617000952,21 BRUNELL PL,BRUNELL PL,933R,ALARM-RINGER,1687029030000,"[-122.1867844, 37.8059302]",6074383,2120309,C,22Y,CCD4,06/17/23  7:10:30 PM,1687029508000,22,3,2
1775593,LOP230617000955,W GRAND AV&MARTIN LUTHER KING JR WY,GRAND AV&MARTIN LUTHER KING JR WY,929,FIRE,1687029138000,"[-122.272772, 37.8125524]",6049591,2123179,C,04X,CCD3,06/17/23  7:12:18 PM,1687029138000,4,1,1
1775594,LOP230617000954,2940 LINDEN ST,LINDEN ST,484LP,STOLEN LICENSE PLATE,1687029126000,"[-122.2796082, 37.8209948]",6047675,2126290,C,07X,CCD3,06/17/23  7:12:06 PM,1687078332000,7,1,1
1775595,LOP230617000957,42ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,943,FIGHT,1687029436000,"[-122.2162218, 37.7729972]",6065660,2108474,C,23X,CCD5,06/17/23  7:17:16 PM,1687032832000,23,4,2
