OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1642670,LOP221122000954,8TH ST&CENTER ST,ST&CENTER ST,SECCK,SECURITY CHECK,1669143738000,"[-122.2945736, 37.8063637]",6043251,2121046,C,02Y,CCD3,11/22/22  7:02:18 PM,1669145335000,2,1,1
1642671,LOP221122000955,191 98TH AV,98TH AV,SECCK,SECURITY CHECK,1669143990000,"[-122.1940593, 37.72952]",6071778,2092529,C,31Y,CCD7,11/22/22  7:06:30 PM,1669148049000,31,5,3
1642672,LOP221122000956,315 15TH ST,15TH ST,911C,911 HANG UP FROM CP,1669144042000,"[-122.267399, 37.8039943]",6051084,2120034,C,04X,CCD3,11/22/22  7:07:22 PM,1669144043000,4,1,1
1642673,LOP221122000957,E 24TH ST&8TH AV,24TH ST&8TH AV,949,SUSPICIOUS VEHICLE,1669144042000,"[-122.2421199, 37.8001458]",6058360,2118496,C,17Y,CCD2,11/22/22  7:07:22 PM,1669144624000,17,3,2
1642674,LOP221122000960,7515 INTERNATIONAL BLVD,INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1669144177000,"[-122.1854727, 37.7583665]",6074450,2102986,C,26Y,CCD7,11/22/22  7:09:37 PM,1669144177000,26,4,3
1642675,LOP221122000958,1338 51ST AV,51ST AV,933R,ALARM-RINGER,1669144135000,"[-122.2084166, 37.7683998]",6067885,2106759,C,26X,CCD5,11/22/22  7:08:55 PM,1669144140000,26,4,3
1642676,LOP221122000959,1037 8TH ST,8TH ST,911C,911 HANG UP FROM CP,1669144149000,"[-122.2854555, 37.8042415]",6045870,2120223,C,02X,CCD3,11/22/22  7:09:09 PM,1669158189000,2,1,1
1642677,LOP221122000961,8300 OAKPORT ST,OAKPORT ST,459AU,AUTO BURGLARY,1669144234000,"[-122.1996878, 37.7395747]",6070217,2096219,C,31X,CCD7,11/22/22  7:10:34 PM,1669144234000,31,5,3
1642678,LOP221122000963,10TH ST&JEFFERSON ST,ST&JEFFERSON ST,929,FIRE,1669144304000,"[-122.2765109, 37.8029839]",6048445,2119716,C,03Y,CCD3,11/22/22  7:11:44 PM,1669144324000,3,1,1
1642679,LOP221122000962,758 GRAND AV,GRAND AV,459AU,AUTO BURGLARY,1669144302000,"[-122.2490263, 37.8100035]",6056432,2122122,C,14X,CCD2,11/22/22  7:11:42 PM,1669147829000,14,2,2
1642680,LOP221122000964,1569 JACKSON ST,JACKSON ST,TXT911,TEXT911,1669144318000,"[-122.2643692, 37.8035315]",6051956,2119849,C,04X,CCD3,11/22/22  7:11:58 PM,1669144318000,4,1,1
