OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1914287,LOP231226000959,3500 FRUITVALE AV,FRUITVALE AV,SECCK,SECURITY CHECK,1703617567000,"[-122.216079, 37.8003656]",6065884,2118437,C,22X,CCD4,12/26/23  7:06:07 PM,1703620947000,22,3,2
1914288,LOP231226000960,1100 WEBSTER ST,WEBSTER ST,415TH,415 THREATS,1703617595000,"[-122.270008, 37.8013237]",6050312,2119076,C,03X,CCD2,12/26/23  7:06:35 PM,1703619813000,3,1,1
1914289,LOP231226000961,5095 TELEGRAPH AV,TELEGRAPH AV,953,INVESTIGATE REPORT O,1703617944000,"[-122.2623888, 37.8372122]",6052759,2132100,C,12X,CCD1,12/26/23  7:12:24 PM,1703618145000,12,2,1
1914290,LOP231226000962,2112 FRUITVALE AV,FRUITVALE AV,911C,911 HANG UP FROM CP,1703617956000,"[-122.2224383, 37.7844046]",6063940,2112660,C,21Y,CCD5,12/26/23  7:12:36 PM,1703617956000,21,3,2
1914292,LOP231226000963,5905 MAURITANIA AV,MAURITANIA AV,415SS,415 SHOT SPOTTER GUN,1703618032000,"[-122.1825884, 37.7773578]",6075408,2109885,C,29X,CCD6,12/26/23  7:13:52 PM,1703622384000,29,5,3
1914293,LOP231226000964,7607 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1703618109000,"[-122.1849411, 37.7581159]",6074602,2102892,C,26Y,CCD7,12/26/23  7:15:09 PM,1703618109000,26,4,3
1914294,LOP231226000965,16TH ST&PERALTA ST,ST&PERALTA ST,CODE7,SUBJECT ARMED WITH W,1703618122000,"[-122.2928683, 37.8127321]",6043788,2123355,C,05Y,CCD3,12/26/23  7:15:22 PM,1703620919000,5,1,1
1914295,LOP231226000966,400 17TH ST,17TH ST,911C,911 HANG UP FROM CP,1703618286000,"[-122.2685258, 37.8062435]",6050774,2120859,C,04X,CCD3,12/26/23  7:18:06 PM,1703618286000,4,1,1
1914296,LOP231226000967,40TH ST&SHAFTER AV,ST&SHAFTER AV,459AU,AUTO BURGLARY,1703618300000,"[-122.2597832, 37.8284036]",6053451,2128879,C,08X,CCD1,12/26/23  7:18:20 PM,1703618300000,8,2,1
1914297,LOP231226000969,7570 MOUNTAIN BLVD,MOUNTAIN BLVD,459,BURGLARY,1703618382000,"[-122.1591472, 37.7744625]",6082163,2108710,C,25Y,CCD6,12/26/23  7:19:42 PM,1703633797000,25,4,2
