OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1907706,LOP231220001118,4800 E 12TH ST,E 12TH ST,VINVER,VIN VERIFICATION,1703099015000,"[-122.211931, 37.7687966]",6066872,2106922,P,26X,CCD5,12/20/23  7:03:35 PM,1703108909000,26,4,3
1907707,LOP231220001120,2272 SAN PABLO AV,SAN PABLO AV,945A,AMBULANCE REQUESTED,1703099091000,"[-122.2742214, 37.8136568]",6049180,2123589,C,06X,CCD3,12/20/23  7:04:51 PM,1703099091000,6,1,1
1907708,LOP231220001119,3615 FOOTHILL BLVD,FOOTHILL BLVD,911C,911 HANG UP FROM CP,1703099055000,"[-122.2185289, 37.7805805]",6065044,2111247,C,23X,CCD5,12/20/23  7:04:15 PM,1703099057000,23,4,2
1907709,LOP231220001121,4500 BANCROFT AV,BANCROFT AV,SECCK,SECURITY CHECK,1703099129000,"[-122.2119445, 37.7726858]",6066894,2108338,C,27X,CCD5,12/20/23  7:05:29 PM,1703100793000,27,4,3
1907710,LOP231220001123,2318 11TH AV,11TH AV,SUSP,SUSPECT,1703099189000,"[-122.2403168, 37.7973597]",6058862,2117472,C,17Y,CCD2,12/20/23  7:06:29 PM,1703105019000,17,3,2
1907711,LOP231220001122,225 27TH ST,27TH ST,933R,ALARM-RINGER,1703099179000,"[-122.2617859, 37.8131263]",6052768,2123328,C,08X,CCD3,12/20/23  7:06:19 PM,1703110097000,8,2,1
1907712,LOP231220001124,HIGH ST&SAN LEANDRO ST,ST&SAN LEANDRO ST,5150,MENTALLY ILL,1703099248000,"[-122.2171497, 37.7706242]",6065376,2107615,C,23X,CCD5,12/20/23  7:07:28 PM,1703099930000,23,4,2
1907713,LOP231220001125,1200 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1703099280000,"[-122.2479712, 37.7906295]",6056605,2115063,C,19X,CCD2,12/20/23  7:08:00 PM,1703105201000,19,3,2
1907714,LOP231220001126,5601 OAKPORT ST,OAKPORT ST,459,BURGLARY,1703099303000,"[-122.2128021, 37.7585548]",6066552,2103198,P,26X,CCD7,12/20/23  7:08:23 PM,1703099303000,26,4,3
1907715,LOP231220001127,410 DOUGLAS AV,DOUGLAS AV,415C,415 UNKNOWN,1703099363000,"[-122.1822043, 37.7302997]",6075211,2092751,C,31Z,CCD7,12/20/23  7:09:23 PM,1703100058000,31,5,3
