OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1957771,LOP240201001048,1221 E 20TH ST,E 20TH ST,911C,911 HANG UP FROM CP,1706814239000,"[-122.2424108, 37.7944007]",6058237,2116406,C,17X,CCD2,02/01/24  7:03:59 PM,1706814240000,17,3,2
1957772,LOP240201001049,9TH ST&HARRISON ST,ST&HARRISON ST,SECCK,SECURITY CHECK,1706814354000,"[-122.2697598, 37.7994788]",6050371,2118403,A,03X,CCD2,02/01/24  7:05:54 PM,1706814355000,3,1,1
1957773,LOP240201001050,50 6TH ST,6TH ST,SUSP,SUSPECT,1706814394000,"[-122.2657059, 37.7953946]",6051514,2116894,C,03X,CCD2,02/01/24  7:06:34 PM,1706818522000,3,1,1
1957774,LOP240201001052,49TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,949,SUSPICIOUS VEHICLE,1706814441000,"[-122.2627036, 37.8357352]",6052658,2131564,C,12X,CCD1,02/01/24  7:07:21 PM,1706819238000,12,2,1
1957775,LOP240201001051,35TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,BTNFO,BEAT INFORMATION,1706814430000,"[-122.2227097, 37.7761108]",6063806,2109642,C,23X,CCD5,02/01/24  7:07:10 PM,1706815288000,23,4,2
1957776,LOP240201001054,7600 MACARTHUR BLVD,MACARTHUR BLVD,SECCK,SECURITY CHECK,1706814631000,"[-122.1699452, 37.767748]",6078999,2106321,C,30Y,CCD6,02/01/24  7:10:31 PM,1706815960000,30,5,3
1957777,LOP240201001055,2607 HUMBOLDT AV,HUMBOLDT AV,945A,AMBULANCE REQUESTED,1706814709000,"[-122.211034, 37.7897923]",6067271,2114561,C,24Y,CCD4,02/01/24  7:11:49 PM,1706814709000,24,4,2
1957778,LOP240201001056,3525 KANSAS ST,KANSAS ST,911C,911 HANG UP FROM CP,1706814731000,"[-122.1991728, 37.7943505]",6070728,2116158,C,25X,CCD4,02/01/24  7:12:11 PM,1706830499000,25,4,2
1957779,LOP240201001058,5115 INTERNATIONAL BLVD,INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1706814793000,"[-122.2077221, 37.7688961]",6068089,2106936,C,26X,CCD5,02/01/24  7:13:13 PM,1706814793000,26,4,3
1957780,LOP240201001057,9427 PLYMOUTH ST,PLYMOUTH ST,911C,911 HANG UP FROM CP,1706814790000,"[-122.1692353, 37.7484756]",6079079,2099301,C,34X,CCD7,02/01/24  7:13:10 PM,1706814909000,34,5,3
