OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1929331,LOP240108001061,EDGEWATER DR&HEGENBERGER RD,DR&HEGENBERGER RD,912,SUSPICIOUS PERSON,1704740659000,"[-122.1968765, 37.7368822]",6071012,2095224,C,31X,CCD7,01/08/24  7:04:19 PM,1704742535000,31,5,3
1929332,LOP240108001060,LINDA AV&PIEDMONT AV,AV&PIEDMONT AV,459AU,AUTO BURGLARY,1704740631000,"[-122.2512009, 37.8273392]",6055922,2128445,C,09X,CCD1,01/08/24  7:03:51 PM,1704742878000,9,2,1
1929333,LOP240108001063,2329 23RD AV,23RD AV,415SS,415 SHOT SPOTTER GUN,1704740710000,"[-122.2298855, 37.7904594]",6061829,2114904,C,18Y,CCD2,01/08/24  7:05:10 PM,1704759382000,18,3,2
1929334,LOP240108001062,3020 E 15TH ST,E 15TH ST,415,DISTURBING THE PEACE,1704740690000,"[-122.2271434, 37.7794135]",6062547,2110868,C,20X,CCD5,01/08/24  7:04:50 PM,1704752610000,20,3,2
1929335,LOP240108001064,18TH AV&E 19TH ST,AV&E 19TH ST,20001,HIT & RUN RESULTING,1704740710000,"[-122.2389359, 37.7904252]",6059214,2114940,C,18X,CCD2,01/08/24  7:05:10 PM,1704760353000,18,3,2
1929336,LOP240108001065,6200 AVENAL AV,AVENAL AV,SECCK,SECURITY CHECK,1704740734000,"[-122.1903761, 37.7687478]",6073101,2106791,C,27Y,CCD6,01/08/24  7:05:34 PM,1704743834000,27,4,3
1929337,LOP240108001067,14TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,901A,VEHICLE COLLISION-PE,1704740801000,"[-122.2443956, 37.7910697]",6057641,2115204,C,19X,CCD2,01/08/24  7:06:41 PM,1704740882000,19,3,2
1929338,LOP240108001066,121 EMBARCADERO WEST,EMBARCADERO WEST,484LP,STOLEN LICENSE PLATE,1704740790000,"[-122.2704874, 37.7926833]",6050114,2115933,C,01X,CCD3,01/08/24  7:06:30 PM,1704742259000,1,1,1
1929339,LOP240108001068,14TH AV&E 17TH ST,AV&E 17TH ST,911C,911 HANG UP FROM CP,1704740873000,"[-122.2436897, 37.7912257]",6057846,2115257,C,18X,CCD2,01/08/24  7:07:53 PM,1704747936000,18,3,2
1929340,LOP240108001069,45TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,HAZ,HAZARDOUS SITUATION/,1704740889000,"[-122.2634462, 37.8330267]",6052425,2130582,C,12X,CCD1,01/08/24  7:08:09 PM,1704740889000,12,2,1
