OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1659170,LOP221208000890,2799 25TH AV,25TH AV,273_6,VIOLATION OF COURT O,1670526112000,"[-122.2232461, 37.794306]",6063773,2116269,C,21X,CCD5,12/08/22  7:01:52 PM,1670546298000,21,3,2
1659171,LOP221208000893,1904 FRANKLIN ST,FRANKLIN ST,933R,ALARM-RINGER,1670526214000,"[-122.2677215, 37.8073598]",6051014,2121261,C,04X,CCD3,12/08/22  7:03:34 PM,1670526214000,4,1,1
1659172,LOP221208000894,7101 EDGEWATER DR,EDGEWATER DR,TXT911,TEXT911,1670526270000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,12/08/22  7:04:30 PM,1670526276000,31,5,3
1659173,LOP221208000895,1904 FRANKLIN ST,FRANKLIN ST,933R,ALARM-RINGER,1670526344000,"[-122.2677215, 37.8073598]",6051014,2121261,C,04X,CCD3,12/08/22  7:05:44 PM,1670538065000,4,1,1
1659174,LOP221208000896,3132 COOLIDGE AV,COOLIDGE AV,970B,AUTO BLOCKING DRIVEW,1670526420000,"[-122.2135312, 37.7933159]",6066573,2115857,C,21Y,CCD5,12/08/22  7:07:00 PM,1670551254000,21,3,2
1659175,LOP221208000897,935 106TH AV,106TH AV,945A,AMBULANCE REQUESTED,1670526454000,"[-122.1733885, 37.7353585]",6077793,2094547,C,32X,CCD7,12/08/22  7:07:34 PM,1670526454000,32,5,3
1659176,LOP221208000899,1021 66TH AV,66TH AV,SECCK,SECURITY CHECK,1670526470000,"[-122.1979426, 37.7591681]",6070851,2103343,C,26Y,CCD6,12/08/22  7:07:50 PM,1670533216000,26,4,3
1659177,LOP221208000900,8430 EDGEWATER DR,EDGEWATER DR,459AU,AUTO BURGLARY,1670526623000,"[-122.1985818, 37.7376432]",6070524,2095510,C,31X,CCD7,12/08/22  7:10:23 PM,1670526623000,31,5,3
1659178,LOP221208000902,5501 SCOVILLE ST,SCOVILLE ST,5150,MENTALLY ILL,1670526756000,"[-122.200204, 37.7695404]",6070266,2107131,C,27Y,CCD6,12/08/22  7:12:36 PM,1670541306000,27,4,3
1659179,LOP221208000904,2112 FRUITVALE AV,FRUITVALE AV,MSDIAL,MISDIAL,1670526786000,"[-122.2224383, 37.7844046]",6063940,2112660,C,21Y,CCD5,12/08/22  7:13:06 PM,1670526786000,21,3,2
1659180,LOP221208000903,9843 A ST,A ST,415N,DISTURBANCE-NEIGHBOR,1670526785000,"[-122.17266, 37.7426368]",6078051,2097193,C,32X,CCD7,12/08/22  7:13:05 PM,1670547929000,32,5,3
