OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2004997,LOP240328000952,3316 ELLIOT ST,ELLIOT ST,459AU,AUTO BURGLARY,1711652687000,"[-122.2344137, 37.8023525]",6060601,2119258,C,17Y,CCD2,03/28/24  7:04:47 PM,1711673721000,17,3,2
2004998,LOP240328000954,SAN PABLO AV&THOMAS L. BERKLEY WY,PABLO AV&THOMAS L. BERKLEY WY,913TH,SUICIDE THREATS,1711652894000,"[-122.2731434, 37.8101269]",6049467,2122298,C,04X,CCD3,03/28/24  7:08:14 PM,1711656979000,4,1,1
2004999,LOP240328000955,1846 8TH AV,8TH AV,945A,AMBULANCE REQUESTED,1711653233000,"[-122.247184, 37.7964506]",6056872,2117178,C,17X,CCD2,03/28/24  7:13:53 PM,1711653244000,17,3,2
2005000,LOP240328000956,1032 57TH ST,57TH ST,246,SHOOTING AT/INTO AN,1711653283000,"[-122.2798531, 37.8408834]",6047742,2133532,C,10X,CCD1,03/28/24  7:14:43 PM,1711656650000,10,2,1
2005001,LOP240328000957,455 7TH ST,7TH ST,459,BURGLARY,1711653329000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,03/28/24  7:15:29 PM,1711653446000,3,1,1
2005002,LOP240328000959,1806 FILBERT ST,FILBERT ST,970B,AUTO BLOCKING DRIVEW,1711653406000,"[-122.2818638, 37.8116737]",6046959,2122909,C,05X,CCD3,03/28/24  7:16:46 PM,1711662781000,5,1,1
2005003,LOP240328000960,2743 SAN PABLO AV,SAN PABLO AV,MSDIAL,MISDIAL,1711653432000,"[-122.2757662, 37.8180229]",6048764,2125187,C,07X,CCD3,03/28/24  7:17:12 PM,1711653432000,7,1,1
2005004,LOP240328000961,10740 PIPPIN ST,PIPPIN ST,484LP,STOLEN LICENSE PLATE,1711653463000,"[-122.1740606, 37.7332586]",6077585,2093786,P,31Z,CCD7,03/28/24  7:17:43 PM,1711653466000,31,5,3
2005005,LOP240328000962,2309 FILBERT ST,FILBERT ST,415,DISTURBING THE PEACE,1711653530000,"[-122.2805378, 37.8157178]",6047370,2124374,C,07X,CCD3,03/28/24  7:18:50 PM,1711669659000,7,1,1
2005006,LOP240328000963,731 35TH ST,35TH ST,933R,ALARM-RINGER,1711653544000,"[-122.2715587, 37.8245302]",6050024,2127533,C,06X,CCD3,03/28/24  7:19:04 PM,1711677815000,6,1,1
