OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1982767,LOP240222001112,4500 BROADWAY,BROADWAY,SECCK,SECURITY CHECK,1708628677000,"[-122.2538392, 37.8320053]",6055192,2130158,C,09X,CCD1,02/22/24  7:04:37 PM,1708631089000,9,2,1
1982768,LOP240222001113,1603 50TH AV,50TH AV,913A,ATTEMPT SUICIDE,1708628694000,"[-122.2076668, 37.7708526]",6068118,2107648,C,27Y,CCD5,02/22/24  7:04:54 PM,1708636744000,27,4,3
1982769,LOP240222001114,8707 SAN LEANDRO ST,SAN LEANDRO ST,911C,911 HANG UP FROM CP,1708628764000,"[-122.1874443, 37.7455519]",6073796,2098331,C,31Y,CCD7,02/22/24  7:06:04 PM,1708628847000,31,5,3
1982771,LOP240222001116,3200 LAKESHORE AV,LAKESHORE AV,R10851,RECOVERED STOLEN VEH,1708629072000,"[-122.2461599, 37.8100158]",6057260,2122111,C,16X,CCD2,02/22/24  7:11:12 PM,1708643160000,16,3,2
1982772,LOP240222001117,16TH ST&BRUSH ST,ST&BRUSH ST,976,CAR STOP,1708629152000,"[-122.2776931, 37.8085504]",6048142,2121749,C,05X,CCD3,02/22/24  7:12:32 PM,1708631043000,5,1,1
1982773,LOP240222001118,3246 PRENTISS ST,PRENTISS ST,415C,415 UNKNOWN,1708629185000,"[-122.2187841, 37.7884655]",6065023,2114119,C,21Y,CCD5,02/22/24  7:13:05 PM,1708629674000,21,3,2
1982774,LOP240222001119,540 42ND ST,42ND ST,415C,415 UNKNOWN,1708629206000,"[-122.2646243, 37.8310122]",6052071,2129855,C,12X,CCD1,02/22/24  7:13:26 PM,1708630640000,12,2,1
1982775,LOP240222001120,911 70TH AV,70TH AV,913TH,SUICIDE THREATS,1708629245000,"[-122.1956897, 37.7562614]",6071483,2102273,C,26Y,CCD7,02/22/24  7:14:05 PM,1708633544000,26,4,3
1982776,LOP240222001121,449 HEGENBERGER RD,HEGENBERGER RD,459AU,AUTO BURGLARY,1708629313000,"[-122.1969727, 37.7367022]",6070983,2095159,C,31X,CCD7,02/22/24  7:15:13 PM,1708632312000,31,5,3
1982777,LOP240222001122,1502 13TH AV,13TH AV,415C,415 UNKNOWN,1708629374000,"[-122.2461966, 37.7905267]",6057117,2115016,C,19X,CCD2,02/22/24  7:16:14 PM,1708629615000,19,3,2
