OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1998136,LOP240322001113,796 66TH AV,66TH AV,945A,AMBULANCE REQUESTED,1711134304000,"[-122.202954, 37.7559177]",6069381,2102186,C,31X,CCD7,03/22/24  7:05:04 PM,1711134304000,31,5,3
1998137,LOP240322001112,5404 COLLEGE AV,COLLEGE AV,929,FIRE,1711134298000,"[-122.2512954, 37.8402944]",6055983,2133162,C,12Y,CCD1,03/22/24  7:04:58 PM,1711134303000,12,2,1
1998138,LOP240322001114,57TH AV&ELIZABETH ST,AV&ELIZABETH ST,SECCK,SECURITY CHECK,1711134336000,"[-122.195477, 37.7704407]",6071638,2107434,C,27Y,CCD6,03/22/24  7:05:36 PM,1711137202000,27,4,3
1998139,LOP240322001115,1223 34TH ST,34TH ST,945A,AMBULANCE REQUESTED,1711134346000,"[-122.2816993, 37.8257399]",6047104,2128029,C,07X,CCD3,03/22/24  7:05:46 PM,1711134349000,7,1,1
1998140,LOP240322001116,1715 HIGH ST,HIGH ST,970B,AUTO BLOCKING DRIVEW,1711134395000,"[-122.2126789, 37.7740733]",6066691,2108847,C,23X,CCD5,03/22/24  7:06:35 PM,1711134395000,23,4,2
1998141,LOP240322001117,1620 E 32ND ST,E 32ND ST,10851,STOLEN VEHICLE,1711134465000,"[-122.2284751, 37.7994594]",6062297,2118173,C,18Y,CCD5,03/22/24  7:07:45 PM,1711153583000,18,3,2
1998142,LOP240322001119,2923 WEBSTER ST,WEBSTER ST,911N,POLICE RELATED MATTE,1711134564000,"[-122.2637682, 37.8178678]",6052228,2125065,C,08X,CCD3,03/22/24  7:09:24 PM,1711134615000,8,2,1
1998143,LOP240322001122,555 40TH ST,40TH ST,911C,911 HANG UP FROM CP,1711134652000,"[-122.2651525, 37.8291942]",6051906,2129196,C,08X,CCD1,03/22/24  7:10:52 PM,1711134709000,8,2,1
1998144,LOP240322001120,5404 COLLEGE AV,COLLEGE AV,973,TRAFFIC CONTROL POST,1711134625000,"[-122.2512954, 37.8402944]",6055983,2133162,C,12Y,CCD1,03/22/24  7:10:25 PM,1711134982000,12,2,1
1998145,LOP240322001121,1428 105TH AV,105TH AV,EVAL,EVALUATION,1711134645000,"[-122.166351, 37.7394081]",6079854,2095985,C,32X,CCD7,03/22/24  7:10:45 PM,1711142804000,32,5,3
1998146,LOP240322001123,1911 TELEGRAPH AV,TELEGRAPH AV,911C,911 HANG UP FROM CP,1711134675000,"[-122.269937, 37.8085132]",6050382,2121693,C,04X,CCD3,03/22/24  7:11:15 PM,1711134718000,4,1,1
