OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1663136,LOP221212000966,744 52ND ST,52ND ST,911C,911 HANG UP FROM CP,1670871749000,"[-122.2677056, 37.8373716]",6051225,2132187,C,11X,CCD1,12/12/22  7:02:29 PM,1670871749000,11,2,1
1663137,LOP221212000967,265 HEGENBERGER RD,HEGENBERGER RD,415C,415 UNKNOWN,1670871792000,"[-122.1988089, 37.7324484]",6070424,2093620,C,31X,CCD7,12/12/22  7:03:12 PM,1670882504000,31,5,3
1663138,LOP221212000969,3510 68TH AV,68TH AV,10851,STOLEN VEHICLE,1670871969000,"[-122.1745401, 37.7726517]",6077703,2108130,C,29X,CCD6,12/12/22  7:06:09 PM,1670890380000,29,5,3
1663139,LOP221212000970,744 52ND ST,52ND ST,911C,911 HANG UP FROM CP,1670871991000,"[-122.2677056, 37.8373716]",6051225,2132187,C,11X,CCD1,12/12/22  7:06:31 PM,1670871992000,11,2,1
1663140,LOP221212000971,AUSEON AV&BANCROFT AV,AV&BANCROFT AV,SECCK,SECURITY CHECK,1670872094000,"[-122.167808, 37.756239]",6079542,2102120,C,34X,CCD7,12/12/22  7:08:14 PM,1670874347000,34,5,3
1663141,LOP221212000973,444 EMBARCADERO WEST,EMBARCADERO WEST,415F,415 FAMILY,1670872167000,"[-122.2766332, 37.7953651]",6048357,2116943,C,01X,CCD3,12/12/22  7:09:27 PM,1670873440000,1,1,1
1663142,LOP221212000972,700 46TH AV,46TH AV,10851,STOLEN VEHICLE,1670872126000,"[-122.217164, 37.7664488]",6065344,2106095,C,26X,CCD5,12/12/22  7:08:46 PM,1670874052000,26,4,3
1663143,LOP221212000974,2718 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,415SS,415 SHOT SPOTTER GUN,1670872227000,"[-122.2714976, 37.8173263]",6049992,2124910,C,06X,CCD3,12/12/22  7:10:27 PM,1670877848000,6,1,1
1663144,LOP221212000975,3400 RUBIN DR,RUBIN DR,MPRISK,MISSING PERSON AT RI,1670872232000,"[-122.18391, 37.8064959]",6075217,2120500,C,22Y,CCD4,12/12/22  7:10:32 PM,1670892381000,22,3,2
1663145,LOP221212000978,4470 PLEASANT VALLEY CT S,PLEASANT VALLEY CT S,945A,AMBULANCE REQUESTED,1670872487000,"[-122.2455884, 37.8297352]",6057559,2129287,C,09X,CCD1,12/12/22  7:14:47 PM,1670872487000,9,2,1
1663146,LOP221212000979,4233 MACARTHUR BLVD,MACARTHUR BLVD,949,SUSPICIOUS VEHICLE,1670872552000,"[-122.195586, 37.7880982]",6071723,2113863,C,25X,CCD4,12/12/22  7:15:52 PM,1670882199000,25,4,2
