OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1724548,LOP230504001113,633 HEGENBERGER RD,HEGENBERGER RD,415GS,415 GUNSHOTS,1683234849000,"[-122.1962466, 37.7468621]",6071260,2098854,C,31X,CCD7,05/04/23  9:14:09 PM,1683236983000,31,5,3
1724549,LOP230504001112,2235 INYO AV,INYO AV,10851,STOLEN VEHICLE,1683234832000,"[-122.2294473, 37.7893314]",6061948,2114491,C,21X,CCD5,05/04/23  9:13:52 PM,1683238646000,21,3,2
1724581,LOP230504000972,3109 SCHOOL ST,SCHOOL ST,943,FIGHT,1683226926000,"[-122.2111212, 37.7941804]",6067275,2116159,C,21Y,CCD4,05/04/23  7:02:06 PM,1683230378000,21,3,2
1724582,LOP230504000973,8033 NEY AV,NEY AV,911N,POLICE RELATED MATTE,1683227016000,"[-122.1650281, 37.7649609]",6080402,2105281,C,30Y,CCD6,05/04/23  7:03:36 PM,1683227016000,30,5,3
1724583,LOP230504000974,27TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,20002,HIT & RUN (PROPERTY,1683227111000,"[-122.2314935, 37.7807451]",6061299,2111376,C,20X,CCD5,05/04/23  7:05:11 PM,1683227569000,20,3,2
1724584,LOP230504000975,2507 COOLIDGE AV,COOLIDGE AV,GAS,GAS LEAK,1683227177000,"[-122.2182057, 37.7874027]",6065183,2113729,C,21Y,CCD5,05/04/23  7:06:17 PM,1683227177000,21,3,2
1724585,LOP230504000976,19TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,SECCK,SECURITY CHECK,1683227191000,"[-122.2394636, 37.7881293]",6059046,2114107,C,19X,CCD2,05/04/23  7:06:31 PM,1683241251000,19,3,2
1724586,LOP230504000977,26TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,901B,VEHICLE COLLISION-UN,1683227289000,"[-122.2326025, 37.7814045]",6060983,2111622,C,20X,CCD5,05/04/23  7:08:09 PM,1683227600000,20,3,2
1724587,LOP230504000978,8TH ST&FILBERT ST,ST&FILBERT ST,SECCK,SECURITY CHECK,1683227336000,"[-122.2846703, 37.804127]",6046096,2120177,C,02X,CCD3,05/04/23  7:08:56 PM,1683229723000,2,1,1
1724588,LOP230504000979,726 CALMAR AV,CALMAR AV,211,ROBBERY,1683227358000,"[-122.2369456, 37.8121762]",6059936,2122848,C,16X,CCD2,05/04/23  7:09:18 PM,1683263511000,16,3,2
