OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1677922,LOP230114000855,2361 FRUITVALE AV,FRUITVALE AV,945A,AMBULANCE REQUESTED,1673722979000,"[-122.2217495, 37.7864885]",6064153,2113415,C,21Y,CCD5,01/14/23  7:02:59 PM,1673722985000,21,3,2
1677923,LOP230114000856,157 41ST ST,41ST ST,911N,POLICE RELATED MATTE,1673723052000,"[-122.2526412, 37.8264471]",6055500,2128128,C,09X,CCD1,01/14/23  7:04:12 PM,1673723052000,9,2,1
1677924,LOP230114000857,1 AIRPORT DR,AIRPORT DR,MSDIAL,MISDIAL,1673723146000,"[-122.2102693, 37.7166148]",6067005,2087916,C,31X,CCD7,01/14/23  7:05:46 PM,1673723146000,31,5,3
1677925,LOP230114000858,2701 HIGH ST,HIGH ST,415C,415 UNKNOWN,1673723218000,"[-122.2033673, 37.7829979]",6069441,2112047,C,24Y,CCD4,01/14/23  7:06:58 PM,1673736928000,24,4,2
1677926,LOP230114000859,105 OAK ST,OAK ST,911C,911 HANG UP FROM CP,1673723267000,"[-122.2682313, 37.7925688]",6050765,2115879,C,01X,CCD3,01/14/23  7:07:47 PM,1673737658000,1,1,1
1677927,LOP230114000860,725 39TH ST,39TH ST,911C,911 HANG UP FROM CP,1673723427000,"[-122.2699276, 37.8291748]",6050527,2129215,C,06X,CCD1,01/14/23  7:10:27 PM,1673723490000,6,1,1
1677928,LOP230114000862,EMBARCADERO&OAK ST,ST,HAZ,HAZARDOUS SITUATION/,1673723534000,"[-122.2683576, 37.7920587]",6050725,2115694,C,01X,CCD3,01/14/23  7:12:14 PM,1673727022000,1,1,1
1677929,LOP230114000863,717 39TH ST,39TH ST,INFO,BEAT INFORMATION,1673723650000,"[-122.269792, 37.8291521]",6050566,2129206,C,06X,CCD1,01/14/23  7:14:10 PM,1673723659000,6,1,1
1677930,LOP230114000864,1219 EXCELSIOR AV,EXCELSIOR AV,911C,911 HANG UP FROM CP,1673723655000,"[-122.231413, 37.8043138]",6061481,2119956,C,16Y,CCD5,01/14/23  7:14:15 PM,1673729492000,16,3,2
1677931,LOP230114000865,3720 ARDLEY AV,ARDLEY AV,BTNFO,BEAT INFORMATION,1673723656000,"[-122.2233692, 37.8021491]",6063790,2119125,C,16Y,CCD5,01/14/23  7:14:16 PM,1673733768000,16,3,2
1677932,LOP230114000867,2633 E 27TH ST,E 27TH ST,MSDIAL,MISDIAL,1673723902000,"[-122.2221075, 37.7911803]",6064081,2115125,C,21X,CCD5,01/14/23  7:18:22 PM,1673723902000,21,3,2
