OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1989842,LOP240228001040,1638 85TH AV,85TH AV,945A,AMBULANCE REQUESTED,1709147000000,"[-122.1750479, 37.7546558]",6077439,2101581,C,34X,CCD6,02/28/24  7:03:20 PM,1709147019000,34,5,3
1989843,LOP240228001041,3300 GRAND AV,GRAND AV,HAZ,HAZARDOUS SITUATION/,1709147042000,"[-122.2470384, 37.8130682]",6057027,2123227,C,14Y,CCD2,02/28/24  7:04:02 PM,1709149688000,14,2,2
1989844,LOP240228001042,8400 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415C,415 UNKNOWN,1709147075000,"[-122.1778584, 37.7544126]",6076625,2101507,C,34X,CCD7,02/28/24  7:04:35 PM,1709151061000,34,5,3
1989845,LOP240228001043,2016 TELEGRAPH AV,TELEGRAPH AV,911C,911 HANG UP FROM CP,1709147129000,"[-122.2694877, 37.8097066]",6050520,2122125,C,04X,CCD3,02/28/24  7:05:29 PM,1709147130000,4,1,1
1989846,LOP240228001044,451 HEGENBERGER RD,HEGENBERGER RD,933R,ALARM-RINGER,1709147243000,"[-122.1969666, 37.7367353]",6070985,2095171,A,31X,CCD7,02/28/24  7:07:23 PM,1709166146000,31,5,3
1989847,LOP240228001046,2280 SAN PABLO AV,SAN PABLO AV,EVAL,EVALUATION,1709147404000,"[-122.2742438, 37.8137251]",6049174,2123614,C,06X,CCD3,02/28/24  7:10:04 PM,1709158908000,6,1,1
1989848,LOP240228001045,EB I580&WB S24,I580&WB S24,STALL,STALLED VEH,1709147400000,"[-122.2685884, 37.8242754]",6050880,2127424,C,08X,CCD3,02/28/24  7:10:00 PM,1709147924000,8,2,1
1989849,LOP240228001047,1378 63RD AV,63RD AV,EVAL,EVALUATION,1709147437000,"[-122.1977565, 37.7626812]",6070928,2104621,C,26Y,CCD6,02/28/24  7:10:37 PM,1709167216000,26,4,3
1989850,LOP240228001049,3468 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,INFO,BEAT INFORMATION,1709147631000,"[-122.2698465, 37.8238857]",6050514,2127289,C,06X,CCD3,02/28/24  7:13:51 PM,1709147631000,6,1,1
1989851,LOP240228001050,3535 35TH AV,35TH AV,SECCK,SECURITY CHECK,1709147658000,"[-122.2012676, 37.7934715]",6070117,2115849,C,22Y,CCD4,02/28/24  7:14:18 PM,1709149087000,22,3,2
