OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1979218,LOP240219000944,1131 63RD ST,63RD ST,415BF,415 BOYFRIEND,1708369462000,"[-122.2852338, 37.845414]",6046220,2135211,C,10X,CCD1,02/19/24  7:04:22 PM,1708372991000,10,2,1
1979219,LOP240219000945,1055 8TH ST,8TH ST,941,PERSON DETAINED-IN C,1708369593000,"[-122.2858209, 37.8043211]",6045765,2120254,C,02X,CCD3,02/19/24  7:06:33 PM,1708373933000,2,1,1
1979220,LOP240219000946,3815 WEBSTER ST,WEBSTER ST,912,SUSPICIOUS PERSON,1708369597000,"[-122.2613801, 37.8268169]",6052979,2128310,C,08X,CCD1,02/19/24  7:06:37 PM,1708378684000,8,2,1
1979221,LOP240219000948,900 MARKET ST,MARKET ST,10851,STOLEN VEHICLE,1708369875000,"[-122.2825509, 37.8036646]",6046705,2119997,C,02X,CCD3,02/19/24  7:11:15 PM,1708370063000,2,1,1
1979222,LOP240219000949,3132 BEAUMONT AV,BEAUMONT AV,5150,MENTALLY ILL,1708369925000,"[-122.2294371, 37.7991486]",6062017,2118065,C,17Y,CCD5,02/19/24  7:12:05 PM,1708375534000,17,3,2
1979223,LOP240219000951,5540 EDGERLY ST,EDGERLY ST,415C,415 UNKNOWN,1708370057000,"[-122.1990592, 37.7698673]",6070599,2107244,C,27Y,CCD6,02/19/24  7:14:17 PM,1708374604000,27,4,3
1979224,LOP240219000952,900 MARKET ST,MARKET ST,10851,STOLEN VEHICLE,1708370113000,"[-122.2825509, 37.8036646]",6046705,2119997,C,02X,CCD3,02/19/24  7:15:13 PM,1708370138000,2,1,1
1979226,LOP240219000953,1415 35TH AV,35TH AV,BTNFO,BEAT INFORMATION,1708370251000,"[-122.2225928, 37.7764422]",6063842,2109762,C,23X,CCD5,02/19/24  7:17:31 PM,1708370866000,23,4,2
1979227,LOP240219000954,3305 ELM ST,ELM ST,415E,LOUD MUSIC,1708370407000,"[-122.2654581, 37.8216606]",6051766,2126455,C,08X,CCD3,02/19/24  7:20:07 PM,1708372488000,8,2,1
1979228,LOP240219000955,350 HAWTHORNE AV,HAWTHORNE AV,415TH,415 THREATS,1708370511000,"[-122.2629308, 37.8208057]",6052490,2126130,C,08X,CCD3,02/19/24  7:21:51 PM,1708381579000,8,2,1
1979229,LOP240219000958,1047 45TH AV,45TH AV,970A,VEHICLE PARKED ON SI,1708370560000,"[-122.2153191, 37.7697197]",6065899,2107276,P,26X,CCD5,02/19/24  7:22:40 PM,1708370560000,26,4,3
