OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1662067,LOP221211000749,59 PEARL ST,PEARL ST,WELCK,WELFARE CHECK -- CHE,1670785353000,"[-122.25642, 37.8188674]",6054357,2125389,C,08X,CCD3,12/11/22  7:02:33 PM,1670788249000,8,2,1
1662069,LOP221211000750,300 9TH ST,9TH ST,SECCK,SECURITY CHECK,1670785462000,"[-122.2697613, 37.799542]",6050371,2118426,C,03X,CCD2,12/11/22  7:04:22 PM,1670792221000,3,1,1
1662070,LOP221211000751,300 PENDLETON WY,PENDLETON WY,HAZ,HAZARDOUS SITUATION/,1670785468000,"[-122.2004422, 37.7358089]",6069974,2094852,C,31X,CCD7,12/11/22  7:04:28 PM,1670817188000,31,5,3
1662071,LOP221211000752,120 CALDECOTT LN,CALDECOTT LN,SECCK,SECURITY CHECK,1670785517000,"[-122.2231437, 37.8519487]",6064189,2137254,C,13Y,CCD1,12/11/22  7:05:17 PM,1670790230000,13,2,1
1662072,LOP221211000753,987 43RD ST,43RD ST,594,VANDALISM,1670785742000,"[-122.2755478, 37.8333562]",6048933,2130768,C,10Y,CCD1,12/11/22  7:09:02 PM,1670804159000,10,2,1
1662073,LOP221211000754,4117 WEST ST,WEST ST,911H,911 HANG-UP,1670785825000,"[-122.2708412, 37.8311773]",6050277,2129949,C,10Y,CCD1,12/11/22  7:10:25 PM,1670788050000,10,2,1
1662074,LOP221211000755,6182 CONTRA COSTA RD,CONTRA COSTA RD,415C,415 UNKNOWN,1670785952000,"[-122.2317681, 37.845362]",6061655,2134902,C,13X,CCD1,12/11/22  7:12:32 PM,1670790212000,13,2,1
1662075,LOP221211000758,1700 E 15TH ST,E 15TH ST,SECCK,SECURITY CHECK,1670786099000,"[-122.2422847, 37.7885821]",6058234,2114287,C,19X,CCD2,12/11/22  7:14:59 PM,1670787538000,19,3,2
1662076,LOP221211000757,7101 EDGEWATER DR,EDGEWATER DR,INFO,BEAT INFORMATION,1670786053000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,12/11/22  7:14:13 PM,1670786067000,31,5,3
1662077,LOP221211000759,494 JEAN ST,JEAN ST,R10851,RECOVERED STOLEN VEH,1670786211000,"[-122.2494967, 37.8160065]",6056337,2124310,C,14Y,CCD2,12/11/22  7:16:51 PM,1670801868000,14,2,2
1662078,LOP221211000760,275 28TH ST,28TH ST,602L,TRESPASS:,1670786313000,"[-122.2624931, 37.8160822]",6052584,2124408,C,08X,CCD3,12/11/22  7:18:33 PM,1670791757000,8,2,1
