OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1777070,LOP230618000850,1141 98TH AV,98TH AV,20002,HIT & RUN (PROPERTY,1687114988000,"[-122.1749911, 37.7423153]",6077375,2097088,C,33X,CCD7,06/18/23  7:03:08 PM,1687126664000,33,5,3
1777071,LOP230618000851,3903 BROADWAY,BROADWAY,945A,AMBULANCE REQUESTED,1687115008000,"[-122.2571645, 37.8269127]",6054197,2128322,C,08X,CCD1,06/18/23  7:03:28 PM,1687115022000,8,2,1
1777072,LOP230618000854,1417 45TH AV,45TH AV,415GF,GIRLFRIEND CREATING,1687115167000,"[-122.2129088, 37.7715841]",6066608,2107942,C,27X,CCD5,06/18/23  7:06:07 PM,1687132036000,27,4,3
1777073,LOP230618000853,5950 CASTLE DR,CASTLE DR,933R,ALARM-RINGER,1687115140000,"[-122.1934489, 37.8150473]",6072518,2123663,C,13Z,CCD4,06/18/23  7:05:40 PM,1687132711000,13,2,1
1777074,LOP230618000852,20 GLEN AV,GLEN AV,459AU,AUTO BURGLARY,1687115133000,"[-122.2524898, 37.8257544]",6055539,2127875,C,09X,CCD1,06/18/23  7:05:33 PM,1687117245000,9,2,1
1777075,LOP230618000856,609 OAK ST,OAK ST,415TH,415 THREATS,1687115199000,"[-122.2663559, 37.7956541]",6051328,2116992,C,03X,CCD2,06/18/23  7:06:39 PM,1687115546000,3,1,1
1777076,LOP230618000855,8925 HOLLY ST,HOLLY ST,911C,911 HANG UP FROM CP,1687115198000,"[-122.1732295, 37.7508746]",6077940,2100195,C,34X,CCD7,06/18/23  7:06:38 PM,1687115202000,34,5,3
1777077,LOP230618000859,24TH ST&WOOD ST,ST&WOOD ST,415,DISTURBING THE PEACE,1687115316000,"[-122.2922467, 37.8202568]",6044020,2126091,C,07X,CCD3,06/18/23  7:08:36 PM,1687154284000,7,1,1
1777078,LOP230618000858,HIGH ST&SB I880,ST&SB I880,HAZ,HAZARDOUS SITUATION/,1687115298000,"[-122.2203125, 37.7682323]",6064446,2106761,C,26X,CCD5,06/18/23  7:08:18 PM,1687115299000,26,4,3
1777079,LOP230618000857,17TH ST&BROADWAY,ST&BROADWAY,SIDESH,SIDESHOW,1687115263000,"[-122.2697301, 37.8066594]",6050429,2121017,C,04X,CCD3,06/18/23  7:07:43 PM,1687130052000,4,1,1
1777080,LOP230618000860,26TH ST&WEST ST,ST&WEST ST,OD,OVERDOSE,1687115358000,"[-122.2743863, 37.8167857]",6049154,2124729,C,06X,CCD3,06/18/23  7:09:18 PM,1687118073000,6,1,1
