OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033698,,,,,,,,,,,,,,,,,
2039342,LOP240501000976,5800 WALNUT ST,WALNUT ST,911N,POLICE RELATED MATTE,1714590318000,"[-122.1911045, 37.772473]",6072915,2108151,C,29X,CCD6,05/01/24  7:05:18 PM,1714590318000,29,5,3
2039343,LOP240501000978,5611 BANCROFT AV,BANCROFT AV,415C,415 UNKNOWN,1714590364000,"[-122.195824, 37.7713916]",6071544,2107782,C,27Y,CCD6,05/01/24  7:06:04 PM,1714594613000,27,4,3
2039344,LOP240501000980,8820 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415C,415 UNKNOWN,1714590397000,"[-122.1753175, 37.7509658]",6077337,2100239,C,34X,CCD7,05/01/24  7:06:37 PM,1714590401000,34,5,3
2039345,LOP240501000979,6908 HALLIDAY AV,HALLIDAY AV,MSDIAL,MISDIAL,1714590395000,"[-122.1795488, 37.7672078]",6076220,2106174,C,30X,CCD6,05/01/24  7:06:35 PM,1714590395000,30,5,3
2039346,LOP240501000981,6124 DOVER ST,DOVER ST,911C,911 HANG UP FROM CP,1714590468000,"[-122.268573, 37.8468845]",6051040,2135655,C,11X,CCD1,05/01/24  7:07:48 PM,1714593096000,11,2,1
2039347,LOP240501000982,59TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,911C,911 HANG UP FROM CP,1714590501000,"[-122.2612411, 37.8450384]",6053144,2134943,C,11X,CCD1,05/01/24  7:08:21 PM,1714590501000,11,2,1
2039348,LOP240501000983,17TH ST&JACKSON ST,ST&JACKSON ST,243E,BATTERY ON CO-HABITA,1714590544000,"[-122.2635827, 37.8046667]",6052191,2120258,C,04X,CCD3,05/01/24  7:09:04 PM,1714591254000,4,1,1
2039349,LOP240501000984,18TH ST&BRUSH ST,ST&BRUSH ST,5150,MENTALLY ILL,1714590689000,"[-122.2766492, 37.8097774]",6048452,2122190,C,05X,CCD3,05/01/24  7:11:29 PM,1714592753000,5,1,1
2039350,LOP240501000985,360 8TH ST,8TH ST,5150,MENTALLY ILL,1714590774000,"[-122.2716101, 37.7994098]",6049836,2118388,C,03X,CCD2,05/01/24  7:12:54 PM,1714599199000,3,1,1
2039351,LOP240501000986,3634 FOOTHILL BLVD,FOOTHILL BLVD,945A,AMBULANCE REQUESTED,1714590850000,"[-122.2181651, 37.7804127]",6065148,2111184,C,24X,CCD5,05/01/24  7:14:10 PM,1714591025000,24,4,2
