OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1707473,LOP230420000593,8224 DOWLING ST,DOWLING ST,921,CAR PROWLER OR CLOUT,1681997129000,"[-122.1685201, 37.7606815]",6079365,2103741,C,35X,CCD6,04/20/23  1:25:29 PM,1682005100000,35,5,3
1707474,LOP230420000680,808 FRANKLIN ST,FRANKLIN ST,20002,HIT & RUN (PROPERTY,1682003326000,"[-122.2724496, 37.7997735]",6049596,2118525,C,03X,CCD2,04/20/23  3:08:46 PM,1682005045000,3,1,1
1707475,LOP230420000637,923 34TH ST,34TH ST,975,STAND BY AND PRESERV,1682000578000,"[-122.2760556, 37.824762]",6048727,2127642,C,06X,CCD3,04/20/23  2:22:58 PM,1682030901000,6,1,1
1707476,LOP230420000697,1633 54TH AV,54TH AV,955F,INJURIED ANIMAL,1682004399000,"[-122.2037695, 37.7703596]",6069241,2107448,C,27Y,CCD6,04/20/23  3:26:39 PM,1682006358000,27,4,3
1707477,LOP230420000692,541 SYCAMORE ST,SYCAMORE ST,211,ROBBERY,1682003919000,"[-122.268993, 37.8152433]",6050701,2124138,A,08X,CCD3,04/20/23  3:18:39 PM,1682004463000,8,2,1
1707478,LOP230420000679,9825 INTERNATIONAL BLVD,INTERNATIONAL BLVD,211S,SILENT ROBBERY ALARM,1682003297000,"[-122.1704419, 37.7441351]",6078702,2097727,C,32X,CCD7,04/20/23  3:08:17 PM,1682005394000,32,5,3
1707479,LOP230420000698,3311 LOMA VISTA WY,LOMA VISTA WY,10851,STOLEN VEHICLE,1682004442000,"[-122.2030372, 37.7901855]",6069584,2114662,C,24Y,CCD4,04/20/23  3:27:22 PM,1682026972000,24,4,2
1707480,LOP230420000310,20TH ST&WILLOW ST,ST&WILLOW ST,SPEC,SPECIAL ASSIGNMENT,1681980394000,"[-122.2932968, 37.8167112]",6043692,2124806,C,05Y,CCD3,04/20/23  8:46:34 AM,1682004509000,5,1,1
1707481,LOP230420000700,180 2ND ST,2ND ST,415F,415 FAMILY,1682004547000,"[-122.2699241, 37.7935954]",6050283,2116262,C,01X,CCD3,04/20/23  3:29:07 PM,1682005839000,1,1,1
1707482,LOP230420000672,CLAREMONT AV&COLLEGE AV,AV&COLLEGE AV,SECCK,SECURITY CHECK,1682003028000,"[-122.2523041, 37.8494235]",6055754,2136491,C,12Y,CCD1,04/20/23  3:03:48 PM,1682004550000,12,2,1
1707483,LOP230420000701,6927 FRESNO ST,FRESNO ST,10851,STOLEN VEHICLE,1682004553000,"[-122.1812339, 37.7659834]",6075725,2105737,C,30X,CCD6,04/20/23  3:29:13 PM,1682051668000,30,5,3
